,true,pred
2012-05-25,0.0342015951204658,0.03661061
2012-05-29,0.0328703627449119,0.035332076
2012-05-30,0.0299250093797371,0.03445728
2012-05-31,0.0271460604586659,0.0313382
2012-06-01,0.0254986596393154,0.02811525
2012-06-04,0.0247332002555307,0.026625965
2012-06-05,0.0229083010094394,0.026319731
2012-06-06,0.0225644002567778,0.024581835
2012-06-07,0.0226254155726462,0.024097905
2012-06-08,0.0234740761193914,0.024522306
2012-06-11,0.0237292292473196,0.025621224
2012-06-12,0.0248274975193112,0.025935201
2012-06-13,0.026441617449841,0.02697386
2012-06-14,0.0288822110209324,0.028822653
2012-06-15,0.0313838199078922,0.031532343
2012-06-18,0.03378558612839,0.034222223
2012-06-19,0.0357547007942185,0.036619533
2012-06-20,0.0374409279050711,0.038481455
2012-06-21,0.0378014701612345,0.04002916
2012-06-22,0.0384615382986012,0.040155113
2012-06-25,0.0388109865721272,0.040544376
2012-06-26,0.0385447405206531,0.040939927
2012-06-27,0.0374631148112545,0.04058063
2012-06-28,0.0367475767607008,0.039221443
2012-06-29,0.0356936865374414,0.03836108
2012-07-02,0.0352721300245012,0.037380897
2012-07-03,0.0354773607601068,0.036994904
2012-07-05,0.0360708681789239,0.037419092
2012-07-06,0.0364591448621348,0.038238443
2012-07-09,0.0363315667095335,0.038670443
2012-07-10,0.0359654769325058,0.038396496
2012-07-11,0.0354052493434183,0.037850764
2012-07-12,0.0332309028828925,0.037213307
2012-07-13,0.0313560833626615,0.034806535
2012-07-16,0.0303243789864941,0.03257616
2012-07-17,0.0293204079782829,0.031725265
2012-07-18,0.0282332347480202,0.0310104
2012-07-19,0.0285105747821315,0.029906534
2012-07-20,0.0287102601150558,0.030287672
2012-07-23,0.0288378361494742,0.030814806
2012-07-24,0.0276452737909762,0.030924702
2012-07-25,0.0248441379637216,0.029487044
2012-07-26,0.0217379276753075,0.026166484
2012-07-27,0.0179993804993003,0.022623805
2012-07-30,0.0133067836483129,0.018791761
2012-07-31,0.0095294101808035,0.013913438
2012-08-01,0.0080761482326042,0.0100142155
2012-08-02,0.0073938910708713,0.009044971
2012-08-03,0.0068447574644213,0.009049862
2012-08-06,0.0067560087805965,0.008672103
2012-08-07,0.0072940484044092,0.00855951
2012-08-08,0.0076934169520748,0.009238346
2012-08-09,0.0075159195844253,0.009774002
2012-08-10,0.0073273282341384,0.009488359
2012-08-13,0.0075935753447041,0.009129293
2012-08-14,0.0069612395162022,0.009441504
2012-08-15,0.0054303218077243,0.008852884
2012-08-16,0.0045483803721585,0.0070149675
2012-08-17,0.0038716707312901,0.0059507843
2012-08-20,0.0028954330910352,0.005481543
2012-08-21,0.0026569204075172,0.004567733
2012-08-22,0.0028566057404414,0.004299119
2012-08-23,0.0023795803734057,0.0047061164
2012-08-24,0.0024794230398679,0.004286805
2012-08-27,0.002290831689581,0.004249949
2012-08-28,0.0020966938775211,0.004145762
2012-08-29,0.0013478749381469,0.003916599
2012-08-30,0.0005602286481789,0.003082307
2012-08-31,0.0001386710761471,0.0021684412
2012-09-04,6.101531586849562e-05,0.0017658081
2012-09-05,0.0,0.0018317308
2012-09-06,0.0004160111102585,0.0018586349
2012-09-07,0.0013589678616927,0.00231101
2012-09-10,0.00266246686929,0.0034061242
2012-09-11,0.0036331580477721,0.004879771
2012-09-12,0.0053082932941703,0.0058936607
2012-09-13,0.0068114776346919,0.0075452626
2012-09-14,0.0081648979755204,0.009191075
2012-09-17,0.0094739445039823,0.010517288
2012-09-18,0.0105167439218785,0.011760034
2012-09-19,0.0109937692889142,0.012778072
2012-09-20,0.010588852161293,0.013142335
2012-09-21,0.0097069107257271,0.012508763
2012-09-24,0.0082259143504803,0.01137
2012-09-25,0.0069667891552495,0.009728043
2012-09-26,0.0063011724379269,0.008380434
2012-09-27,0.0069667880961581,0.007842819
2012-09-28,0.0080706017708313,0.00881467
2012-10-01,0.0087417638908354,0.010281945
