,trend(t-5),trend(t-4),trend(t-3),trend(t-2),trend(t-1),trend(t)
2012-05-25,0.04591755313042252,0.04361895787708725,0.04214461767960459,0.038639037784433505,0.035760247255991445,0.034201595120465875
2012-05-29,0.04361895787708725,0.04214461767960459,0.038639037784433505,0.035760247255991445,0.034201595120465875,0.03287036274491199
2012-05-30,0.04214461767960459,0.038639037784433505,0.035760247255991445,0.034201595120465875,0.03287036274491199,0.029925009379737147
2012-05-31,0.038639037784433505,0.035760247255991445,0.034201595120465875,0.03287036274491199,0.029925009379737147,0.02714606045866591
2012-06-01,0.035760247255991445,0.034201595120465875,0.03287036274491199,0.029925009379737147,0.02714606045866591,0.025498659639315455
2012-06-04,0.034201595120465875,0.03287036274491199,0.029925009379737147,0.02714606045866591,0.025498659639315455,0.024733200255530774
2012-06-05,0.03287036274491199,0.029925009379737147,0.02714606045866591,0.025498659639315455,0.024733200255530774,0.022908301009439413
2012-06-06,0.029925009379737147,0.02714606045866591,0.025498659639315455,0.024733200255530774,0.022908301009439413,0.02256440025677786
2012-06-07,0.02714606045866591,0.025498659639315455,0.024733200255530774,0.022908301009439413,0.02256440025677786,0.022625415572646218
2012-06-08,0.025498659639315455,0.024733200255530774,0.022908301009439413,0.02256440025677786,0.022625415572646218,0.02347407611939141
2012-06-11,0.024733200255530774,0.022908301009439413,0.02256440025677786,0.022625415572646218,0.02347407611939141,0.023729229247319614
2012-06-12,0.022908301009439413,0.02256440025677786,0.022625415572646218,0.02347407611939141,0.023729229247319614,0.024827497519311292
2012-06-13,0.02256440025677786,0.022625415572646218,0.02347407611939141,0.023729229247319614,0.024827497519311292,0.02644161744984104
2012-06-14,0.022625415572646218,0.02347407611939141,0.023729229247319614,0.024827497519311292,0.02644161744984104,0.028882211020932413
2012-06-15,0.02347407611939141,0.023729229247319614,0.024827497519311292,0.02644161744984104,0.028882211020932413,0.03138381990789224
2012-06-18,0.023729229247319614,0.024827497519311292,0.02644161744984104,0.028882211020932413,0.03138381990789224,0.03378558612839
2012-06-19,0.024827497519311292,0.02644161744984104,0.028882211020932413,0.03138381990789224,0.03378558612839,0.03575470079421858
2012-06-20,0.02644161744984104,0.028882211020932413,0.03138381990789224,0.03378558612839,0.03575470079421858,0.03744092790507113
2012-06-21,0.028882211020932413,0.03138381990789224,0.03378558612839,0.03575470079421858,0.03744092790507113,0.03780147016123457
2012-06-22,0.03138381990789224,0.03378558612839,0.03575470079421858,0.03744092790507113,0.03780147016123457,0.03846153829860123
2012-06-25,0.03378558612839,0.03575470079421858,0.03744092790507113,0.03780147016123457,0.03846153829860123,0.038810986572127296
2012-06-26,0.03575470079421858,0.03744092790507113,0.03780147016123457,0.03846153829860123,0.038810986572127296,0.03854474052065317
2012-06-27,0.03744092790507113,0.03780147016123457,0.03846153829860123,0.038810986572127296,0.03854474052065317,0.037463114811254555
2012-06-28,0.03780147016123457,0.03846153829860123,0.038810986572127296,0.03854474052065317,0.037463114811254555,0.036747576760700895
2012-06-29,0.03846153829860123,0.038810986572127296,0.03854474052065317,0.037463114811254555,0.036747576760700895,0.035693686537441496
2012-07-02,0.038810986572127296,0.03854474052065317,0.037463114811254555,0.036747576760700895,0.035693686537441496,0.03527213002450123
2012-07-03,0.03854474052065317,0.037463114811254555,0.036747576760700895,0.035693686537441496,0.03527213002450123,0.03547736076010688
2012-07-05,0.037463114811254555,0.036747576760700895,0.035693686537441496,0.03527213002450123,0.03547736076010688,0.03607086817892392
