,resid
2012-05-18,3.1631720496718603
2012-05-21,-0.20011335826950127
2012-05-22,-2.5375452800832727
2012-05-23,-0.32930564275563584
2012-05-24,1.576017878409195
2012-05-25,1.0697930671278963
2012-05-29,-1.5131194923026783
2012-05-30,-0.943237571342988
2012-05-31,1.4128467620294736
2012-06-01,-0.032276417855493275
2012-06-04,-0.5245154045517889
2012-06-05,-0.8917781684501557
2012-06-06,0.3294114307322137
2012-06-07,-0.24539527288255486
2012-06-08,0.07760898863864664
2012-06-11,-0.0530150078232662
2012-06-12,-0.054668030510725996
2012-06-13,-0.6075945659719305
2012-06-14,-0.5211009918767615
2012-06-15,0.13554699217868782
2012-06-18,0.7201638557020932
2012-06-19,0.5147285606757882
2012-06-20,-0.24397952996114924
2012-06-21,-0.1874557434636877
2012-06-22,0.6230286816318356
2012-06-25,-0.44060312733013907
2012-06-26,0.6985317375556298
2012-06-27,0.3773606494821732
2012-06-28,-0.28734855047050517
2012-06-29,-0.3279616137783221
2012-07-02,-0.454590477793975
2012-07-03,-0.09462316967084672
2012-07-05,0.11963474311006093
2012-07-06,0.18614655145820364
2012-07-09,0.5111478069980593
2012-07-10,-0.00506540760352827
2012-07-11,-0.2984088752372821
2012-07-12,0.48324825324196297
2012-07-13,1.015266805974835
2012-07-16,-1.2409922381679706
2012-07-17,-0.9880228660996092
2012-07-18,0.4268226768867044
2012-07-19,0.37536289252423216
2012-07-20,0.010332876531477797
2012-07-23,-0.2060908099453136
2012-07-24,-0.025044121592774714
2012-07-25,1.8772827293769865
2012-07-26,0.6670541004099623
2012-07-27,-1.1764072357732125
2012-07-30,-0.20609042847557069
2012-07-31,-0.2328253410752449
2012-08-01,-0.5341594550712793
2012-08-02,-0.9692091747365527
2012-08-03,0.22410812982730305
2012-08-06,0.924709055777305
2012-08-07,-0.4166304253037477
2012-08-08,-0.5561351630790982
2012-08-09,-0.044190864189691884
2012-08-10,0.7695274413508202
2012-08-13,0.30336925780367574
2012-08-14,-0.6363970421250119
2012-08-15,0.7384918358222697
2012-08-16,-0.11411731682642058
2012-08-17,-0.7428680359441742
2012-08-20,0.4072594860751644
2012-08-21,-0.30474840626075694
2012-08-22,-0.09262693859176718
2012-08-23,0.23750927008766964
2012-08-24,0.11821900018865533
2012-08-27,-0.23406055176662965
2012-08-28,0.07684682384179062
2012-08-29,0.11115685962595367
2012-08-30,0.5431855396188777
2012-08-31,-0.3872451721746096
2012-09-04,-0.8494074603359976
2012-09-05,0.07285092845600935
2012-09-06,0.3069484856026107
2012-09-07,0.14560672797341112
2012-09-10,-0.5470741211491237
2012-09-11,-0.4378443499843896
2012-09-12,0.5083882667128418
2012-09-13,-0.24846189952929987
2012-09-14,0.7110070423044438
2012-09-17,-0.29334334722347394
2012-09-18,-0.47980029786036615
2012-09-19,0.8180604316298702
2012-09-20,0.2689891960517271
2012-09-21,1.0146847919382391
2012-09-24,-0.5730476318914242
2012-09-25,-0.7894709368984869
2012-09-26,-0.15890223011332374
2012-09-27,-0.6939899299248077
2012-09-28,0.4053315357126398
2012-10-01,0.43987732538400265
2012-10-02,0.23344356810642575
2012-10-03,-0.0050673149522108205
2012-10-04,0.4368126060859615
2012-10-05,-0.036199454887939755
2012-10-08,-0.16148414007012307
2012-10-09,-0.052254750375035894
2012-10-10,-0.3127405785019949
2012-10-11,-0.022700867424788496
2012-10-12,0.05570308722631166
2012-10-15,-0.045606225641386555
2012-10-16,-0.09221217835356431
2012-10-17,0.4624371863905946
2012-10-18,-0.3923087928398169
2012-10-19,-0.21800678215846248
2012-10-22,-0.6209964691716834
2012-10-23,-1.3169119616787355
2012-10-24,1.8729401923720341
2012-10-25,0.8503730919257996
2012-10-26,0.047711296454877025
2012-10-31,-0.4252044617253972
2012-11-01,-0.22407252991596982
2012-11-02,-0.049018730967827294
2012-11-05,0.15311318897171933
2012-11-06,0.4752568439401931
2012-11-07,0.11622086176097851
2012-11-08,-0.28800304139060406
2012-11-09,-0.7542723320419714
2012-11-12,-0.26844099498820395
2012-11-13,-0.7554362102590036
2012-11-14,0.8194763244074779
2012-11-15,-0.10020396912497052
2012-11-16,0.6921929694716656
2012-11-19,-0.3343696448905612
2012-11-20,-0.36185405693869044
2012-11-21,0.32799645075017664
2012-11-23,-0.7974627276699144
2012-11-26,0.540354285389682
2012-11-27,0.1551101829902385
2012-11-28,-0.2759455486378616
2012-11-29,0.4099098266046923
2012-11-30,0.6669831494052496
2012-12-03,-0.5105295799668464
2012-12-04,-0.016707596550691872
2012-12-05,0.4932378009714665
2012-12-06,-0.45916861882983967
2012-12-07,-0.20409305298726954
2012-12-10,0.22269299998919542
2012-12-11,0.11315499805377616
2012-12-12,0.007753105536908986
2012-12-13,0.8314621032160006
2012-12-14,-0.7035628100673583
2012-12-17,-0.6783522270615879
2012-12-18,0.4607856895820496
2012-12-19,0.429306526557382
2012-12-20,0.29003677972971714
2012-12-21,-0.729534794930673
2012-12-24,0.2626492835586195
2012-12-26,0.1371303703682044
2012-12-27,-0.23598964653831545
2012-12-28,-0.6429737030584028
2012-12-31,-0.34594104493063815
2013-01-02,0.542352805287155
2013-01-03,-0.38431662059856475
2013-01-04,0.27546817816873215
2013-01-07,0.36395874628239183
2013-01-08,-0.8613955279628782
2013-01-09,0.1267945624892551
2013-01-10,0.5347068931952917
2013-01-11,0.9048012927927677
2013-01-14,0.23010025629219583
2013-01-15,-0.5477278491299074
2013-01-16,-0.3347159050400531
2013-01-17,0.003271498908269055
2013-01-18,-0.4617495342336727
2013-01-22,0.30801811823069797
