,trend(t-5),trend(t-4),trend(t-3),trend(t-2),trend(t-1),trend(t)
2008-04-25,12.636485290527345,13.092077636718756,13.557831764221191,13.5809949874878,13.652377510070812,13.669662666320807
2008-04-28,13.092077636718756,13.557831764221191,13.5809949874878,13.652377510070812,13.669662666320807,13.80814342498779
2008-04-29,13.557831764221191,13.5809949874878,13.652377510070812,13.669662666320807,13.80814342498779,14.057409095764164
2008-04-30,13.5809949874878,13.652377510070812,13.669662666320807,13.80814342498779,14.057409095764164,14.242864036560055
2008-05-01,13.652377510070812,13.669662666320807,13.80814342498779,14.057409095764164,14.242864036560055,14.455965232849133
2008-05-02,13.669662666320807,13.80814342498779,14.057409095764164,14.242864036560055,14.455965232849133,14.594894790649414
2008-05-05,13.80814342498779,14.057409095764164,14.242864036560055,14.455965232849133,14.594894790649414,14.618357086181648
2008-05-06,14.057409095764164,14.242864036560055,14.455965232849133,14.594894790649414,14.618357086181648,14.568194961547858
2008-05-07,14.242864036560055,14.455965232849133,14.594894790649414,14.618357086181648,14.568194961547858,14.527895927429205
2008-05-08,14.455965232849133,14.594894790649414,14.618357086181648,14.568194961547858,14.527895927429205,14.478281784057618
2008-05-09,14.594894790649414,14.618357086181648,14.568194961547858,14.527895927429205,14.478281784057618,14.461544227600102
2008-05-12,14.618357086181648,14.568194961547858,14.527895927429205,14.478281784057618,14.461544227600102,14.448094558715828
2008-05-13,14.568194961547858,14.527895927429205,14.478281784057618,14.461544227600102,14.448094558715828,14.438082313537612
2008-05-14,14.527895927429205,14.478281784057618,14.461544227600102,14.448094558715828,14.438082313537612,14.472303962707509
2008-05-15,14.478281784057618,14.461544227600102,14.448094558715828,14.438082313537612,14.472303962707509,14.435342597961434
2008-05-16,14.461544227600102,14.448094558715828,14.438082313537612,14.472303962707509,14.435342597961434,14.413424873352058
2008-05-19,14.448094558715828,14.438082313537612,14.472303962707509,14.435342597961434,14.413424873352058,14.28236618041993
2008-05-20,14.438082313537612,14.472303962707509,14.435342597961434,14.413424873352058,14.28236618041993,14.125254821777345
2008-05-21,14.472303962707509,14.435342597961434,14.413424873352058,14.28236618041993,14.125254821777345,13.948666763305672
2008-05-22,14.435342597961434,14.413424873352058,14.28236618041993,14.125254821777345,13.948666763305672,13.865876960754402
2008-05-23,14.413424873352058,14.28236618041993,14.125254821777345,13.948666763305672,13.865876960754402,13.814270401000988
2008-05-27,14.28236618041993,14.125254821777345,13.948666763305672,13.865876960754402,13.814270401000988,13.978703880310066
2008-05-28,14.125254821777345,13.948666763305672,13.865876960754402,13.814270401000988,13.978703880310066,14.159725570678718
2008-05-29,13.948666763305672,13.865876960754402,13.814270401000988,13.978703880310066,14.159725570678718,14.311058235168463
2008-05-30,13.865876960754402,13.814270401000988,13.978703880310066,14.159725570678718,14.311058235168463,14.34293880462648
2008-06-02,13.814270401000988,13.978703880310066,14.159725570678718,14.311058235168463,14.34293880462648,14.36276454925539
2008-06-03,13.978703880310066,14.159725570678718,14.311058235168463,14.34293880462648,14.36276454925539,14.37920303344727
2008-06-04,14.159725570678718,14.311058235168463,14.34293880462648,14.36276454925539,14.37920303344727,14.285554122924813
2008-06-05,14.311058235168463,14.34293880462648,14.36276454925539,14.37920303344727,14.285554122924813,14.200223922729505
2008-06-06,14.34293880462648,14.36276454925539,14.37920303344727,14.285554122924813,14.200223922729505,14.134819221496596
2008-06-09,14.36276454925539,14.37920303344727,14.285554122924813,14.200223922729505,14.134819221496596,14.000223541259777
2008-06-10,14.37920303344727,14.285554122924813,14.200223922729505,14.134819221496596,14.000223541259777,13.834096336364755
2008-06-11,14.285554122924813,14.200223922729505,14.134819221496596,14.000223541259777,13.834096336364755,13.856562042236344
2008-06-12,14.200223922729505,14.134819221496596,14.000223541259777,13.834096336364755,13.856562042236344,13.930983352661134
2008-06-13,14.134819221496596,14.000223541259777,13.834096336364755,13.856562042236344,13.930983352661134,14.007147789001472
2008-06-16,14.000223541259777,13.834096336364755,13.856562042236344,13.930983352661134,14.007147789001472,14.092727088928225
2008-06-17,13.834096336364755,13.856562042236344,13.930983352661134,14.007147789001472,14.092727088928225,14.128841590881356
2008-06-18,13.856562042236344,13.930983352661134,14.007147789001472,14.092727088928225,14.128841590881356,14.00390987396241
2008-06-19,13.930983352661134,14.007147789001472,14.092727088928225,14.128841590881356,14.00390987396241,13.866425132751468
2008-06-20,14.007147789001472,14.092727088928225,14.128841590881356,14.00390987396241,13.866425132751468,13.731132316589369
2008-06-23,14.092727088928225,14.128841590881356,14.00390987396241,13.866425132751468,13.731132316589369,13.674444961547866
2008-06-24,14.128841590881356,14.00390987396241,13.866425132751468,13.731132316589369,13.674444961547866,13.518130874633783
2008-06-25,14.00390987396241,13.866425132751468,13.731132316589369,13.674444961547866,13.518130874633783,13.426673507690433
2008-06-26,13.866425132751468,13.731132316589369,13.674444961547866,13.518130874633783,13.426673507690433,13.333074188232423
2008-06-27,13.731132316589369,13.674444961547866,13.518130874633783,13.426673507690433,13.333074188232423,13.295365524291997
2008-06-30,13.674444961547866,13.518130874633783,13.426673507690433,13.333074188232423,13.295365524291997,13.176012802124037
2008-07-01,13.518130874633783,13.426673507690433,13.333074188232423,13.295365524291997,13.176012802124037,13.216760253906251
2008-07-02,13.426673507690433,13.333074188232423,13.295365524291997,13.176012802124037,13.216760253906251,13.295664787292496
2008-07-03,13.333074188232423,13.295365524291997,13.176012802124037,13.216760253906251,13.295664787292496,13.43569011688234
2008-07-07,13.295365524291997,13.176012802124037,13.216760253906251,13.295664787292496,13.43569011688234,13.469662666320795
2008-07-08,13.176012802124037,13.216760253906251,13.295664787292496,13.43569011688234,13.469662666320795,13.537059974670417
2008-07-09,13.216760253906251,13.295664787292496,13.43569011688234,13.469662666320795,13.537059974670417,13.521119499206554
2008-07-10,13.295664787292496,13.43569011688234,13.469662666320795,13.537059974670417,13.521119499206554,13.4100856781006
2008-07-11,13.43569011688234,13.469662666320795,13.537059974670417,13.521119499206554,13.4100856781006,13.218603324890143
2008-07-14,13.469662666320795,13.537059974670417,13.521119499206554,13.4100856781006,13.218603324890143,13.188964462280284
2008-07-15,13.537059974670417,13.521119499206554,13.4100856781006,13.218603324890143,13.188964462280284,13.153447532653807
2008-07-16,13.521119499206554,13.4100856781006,13.218603324890143,13.188964462280284,13.153447532653807,12.892027473449726
2008-07-17,13.4100856781006,13.218603324890143,13.188964462280284,13.153447532653807,12.892027473449726,12.62891368865968
2008-07-18,13.218603324890143,13.188964462280284,13.153447532653807,12.892027473449726,12.62891368865968,12.43474159240723
2008-07-21,13.188964462280284,13.153447532653807,12.892027473449726,12.62891368865968,12.43474159240723,12.203707504272469
2008-07-22,13.153447532653807,12.892027473449726,12.62891368865968,12.43474159240723,12.203707504272469,11.915687179565449
2008-07-23,12.892027473449726,12.62891368865968,12.43474159240723,12.203707504272469,11.915687179565449,11.968788146972669
2008-07-24,12.62891368865968,12.43474159240723,12.203707504272469,11.915687179565449,11.968788146972669,12.010232734680187
2008-07-25,12.43474159240723,12.203707504272469,11.915687179565449,11.968788146972669,12.010232734680187,12.040120697021491
2008-07-28,12.203707504272469,11.915687179565449,11.968788146972669,12.010232734680187,12.040120697021491,12.007642555236831
2008-07-29,11.915687179565449,11.968788146972669,12.010232734680187,12.040120697021491,12.007642555236831,11.998327445983888
2008-07-30,11.968788146972669,12.010232734680187,12.040120697021491,12.007642555236831,11.998327445983888,11.878177642822273
2008-07-31,12.010232734680187,12.040120697021491,12.007642555236831,11.998327445983888,11.878177642822273,11.807841300964364
2008-08-01,12.040120697021491,12.007642555236831,11.998327445983888,11.878177642822273,11.807841300964364,11.791602134704604
2008-08-04,12.007642555236831,11.998327445983888,11.878177642822273,11.807841300964364,11.791602134704604,11.80973415374757
2008-08-05,11.998327445983888,11.878177642822273,11.807841300964364,11.791602134704604,11.80973415374757,11.836483955383317
2008-08-06,11.878177642822273,11.807841300964364,11.791602134704604,11.80973415374757,11.836483955383317,11.971727180480965
2008-08-07,11.807841300964364,11.791602134704604,11.80973415374757,11.836483955383317,11.971727180480965,12.160220527648926
2008-08-08,11.791602134704604,11.80973415374757,11.836483955383317,11.971727180480965,12.160220527648926,12.273595428466797
2008-08-11,11.80973415374757,11.836483955383317,11.971727180480965,12.160220527648926,12.273595428466797,12.341789817810062
2008-08-12,11.836483955383317,11.971727180480965,12.160220527648926,12.273595428466797,12.341789817810062,12.473147392272953
2008-08-13,11.971727180480965,12.160220527648926,12.273595428466797,12.341789817810062,12.473147392272953,12.548564720153816
2008-08-14,12.160220527648926,12.273595428466797,12.341789817810062,12.473147392272953,12.548564720153816,12.535912322998051
2008-08-15,12.273595428466797,12.341789817810062,12.473147392272953,12.548564720153816,12.535912322998051,12.475588607788096
2008-08-18,12.341789817810062,12.473147392272953,12.548564720153816,12.535912322998051,12.475588607788096,12.400719261169444
2008-08-19,12.473147392272953,12.548564720153816,12.535912322998051,12.475588607788096,12.400719261169444,12.306273269653332
2008-08-20,12.548564720153816,12.535912322998051,12.475588607788096,12.400719261169444,12.306273269653332,12.2088384628296
2008-08-21,12.535912322998051,12.475588607788096,12.400719261169444,12.306273269653332,12.2088384628296,12.132673835754394
2008-08-22,12.475588607788096,12.400719261169444,12.306273269653332,12.2088384628296,12.132673835754394,12.051278877258309
2008-08-25,12.400719261169444,12.306273269653332,12.2088384628296,12.132673835754394,12.051278877258309,11.969485473632815
2008-08-26,12.306273269653332,12.2088384628296,12.132673835754394,12.051278877258309,11.969485473632815,11.90597362518311
2008-08-27,12.2088384628296,12.132673835754394,12.051278877258309,11.969485473632815,11.90597362518311,11.76998329162598
2008-08-28,12.132673835754394,12.051278877258309,11.969485473632815,11.90597362518311,11.76998329162598,11.681514930725106
2008-08-29,12.051278877258309,11.969485473632815,11.90597362518311,11.76998329162598,11.681514930725106,11.632946777343772
2008-09-02,11.969485473632815,11.90597362518311,11.76998329162598,11.681514930725106,11.632946777343772,11.541688728332542
2008-09-03,11.90597362518311,11.76998329162598,11.681514930725106,11.632946777343772,11.541688728332542,11.394590187072758
2008-09-04,11.76998329162598,11.681514930725106,11.632946777343772,11.541688728332542,11.394590187072758,11.178699493408216
2008-09-05,11.681514930725106,11.632946777343772,11.541688728332542,11.394590187072758,11.178699493408216,10.946619224548362
2008-09-08,11.632946777343772,11.541688728332542,11.394590187072758,11.178699493408216,10.946619224548362,10.696307754516608
2008-09-09,11.541688728332542,11.394590187072758,11.178699493408216,10.946619224548362,10.696307754516608,10.61406612396241
2008-09-10,11.394590187072758,11.178699493408216,10.946619224548362,10.696307754516608,10.61406612396241,10.581239128112808
2008-09-11,11.178699493408216,10.946619224548362,10.696307754516608,10.61406612396241,10.581239128112808,10.65052928924562
2008-09-12,10.946619224548362,10.696307754516608,10.61406612396241,10.581239128112808,10.65052928924562,10.771426391601564
2008-09-15,10.696307754516608,10.61406612396241,10.581239128112808,10.65052928924562,10.771426391601564,10.773070144653332
2008-09-16,10.61406612396241,10.581239128112808,10.65052928924562,10.771426391601564,10.773070144653332,10.799620628356934
2008-09-17,10.581239128112808,10.65052928924562,10.771426391601564,10.773070144653332,10.799620628356934,10.856855964660651
2008-09-18,10.65052928924562,10.771426391601564,10.773070144653332,10.799620628356934,10.856855964660651,10.838325500488278
2008-09-19,10.771426391601564,10.773070144653332,10.799620628356934,10.856855964660651,10.838325500488278,10.770280456542984
