,true,pred
2004-08-26,0.5040493547007442,0.4904409
2004-08-27,0.4980787263668458,0.49160922
2004-08-30,0.4911901737220376,0.49166548
2004-08-31,0.4959817377026058,0.4913183
2004-09-01,0.4971243322869103,0.49171808
2004-09-02,0.4961972908393623,0.49152127
2004-09-03,0.4894035584712308,0.4911144
2004-09-07,0.49762184101223,0.49115026
2004-09-08,0.4962804188336039,0.49118164
2004-09-09,0.4952523685012095,0.49106422
2004-09-10,0.4932036185859695,0.49100238
2004-09-13,0.4926594805250102,0.4910432
2004-09-14,0.5026987648238702,0.49130908
2004-09-15,0.4945176583971953,0.49096024
2004-09-16,0.497444753683716,0.4910532
2004-09-17,0.4998101702081103,0.49115878
2004-09-20,0.5005917002862443,0.49131382
2004-09-21,0.4940672936074825,0.49152926
2004-09-22,0.4931482168813371,0.49147996
2004-09-23,0.5072271272398104,0.4916863
2004-09-24,0.4912223956709474,0.491365
2004-09-27,0.4748722685840768,0.49148306
2004-09-28,0.5037985796306753,0.4916835
2004-09-29,0.5086994236580744,0.491049
2004-09-30,0.4954635726037148,0.4906464
2004-10-01,0.4921038037791643,0.49046803
2004-10-04,0.4953836515744087,0.49115354
2004-10-05,0.5047017558947164,0.49216533
2004-10-06,0.495071303062455,0.49153173
2004-10-07,0.5057629572918556,0.49113587
2004-10-08,0.4965614995579372,0.4912035
2004-10-11,0.4834017320747492,0.49173006
2004-10-12,0.4929018954330703,0.49218076
2004-10-13,0.4998203448985812,0.49155846
2004-10-14,0.4980930221935223,0.49114248
2004-10-15,0.4922712623949212,0.49055144
2004-10-18,0.5095800521200641,0.490717
2004-10-19,0.5037622040800906,0.4911064
2004-10-20,0.4548203792705333,0.49145886
2004-10-21,0.4637348887888745,0.4923991
2004-10-22,0.5171895673937851,0.4919051
2004-10-25,0.5372005159748852,0.48989004
2004-10-26,0.4888156109689531,0.48804
2004-10-27,0.4895573706235449,0.4892083
2004-10-28,0.5143579832326233,0.49232706
2004-10-29,0.4893213286557765,0.49362808
2004-11-01,0.5034178093363253,0.4929687
2004-11-02,0.5094582234470332,0.49108884
2004-11-03,0.5121301115112411,0.49147913
2004-11-04,0.5082395417156624,0.49203223
2004-11-05,0.4655685055013659,0.49185362
2004-11-08,0.493183903428241,0.4934989
2004-11-09,0.4843870672271753,0.49275288
2004-11-10,0.4709323914735921,0.4915557
2004-11-11,0.5215617925292073,0.49042046
2004-11-12,0.509220923274442,0.4884579
2004-11-15,0.5149118557959278,0.4897337
2004-11-16,0.4852828665825487,0.4903607
2004-11-17,0.4931337210466295,0.49223244
2004-11-18,0.4938611797470404,0.49372983
2004-11-19,0.4984625456555989,0.49237078
2004-11-22,0.4797743150362724,0.49144015
2004-11-23,0.4839572542234803,0.49077448
2004-11-24,0.5006579866025392,0.49103445
2004-11-26,0.5096161928001031,0.4903835
2004-11-29,0.5007715877936072,0.48996028
2004-11-30,0.4993971291573261,0.49017853
2004-12-01,0.4953055893056362,0.49143776
2004-12-02,0.495551994423945,0.4923712
2004-12-03,0.5112696662171757,0.4922514
2004-12-06,0.4977414493470843,0.49137577
2004-12-07,0.4830083573741713,0.49154186
2004-12-08,0.4881017800090522,0.49199167
2004-12-09,0.503739094049401,0.4919619
2004-12-10,0.496359497464149,0.49132243
2004-12-13,0.4790218533250914,0.49048352
2004-12-14,0.5054355263344921,0.49078453
2004-12-15,0.5072656918419508,0.49087238
2004-12-16,0.483417007555682,0.49093685
2004-12-17,0.497269980911824,0.4911367
2004-12-20,0.5046830088432838,0.4911283
2004-12-21,0.4903505569195593,0.4916437
2004-12-22,0.4950215574044208,0.49141753
2004-12-23,0.4940295761820304,0.49096975
2004-12-27,0.5063602568013195,0.4915195
2004-12-28,0.4953961083560316,0.491159
2004-12-29,0.4909624080437594,0.49100065
2004-12-30,0.5042137573495932,0.49156258
2004-12-31,0.4842473629935185,0.49143574
2005-01-03,0.5243224158267318,0.49179822
2005-01-04,0.4951848136109787,0.49069983
2005-01-05,0.489425486994635,0.49136055
2005-01-06,0.4809344229605913,0.49224114
2005-01-07,0.4997547824484844,0.4921595
2005-01-10,0.5071906680191818,0.49202693
2005-01-11,0.4908873668793784,0.4901813
2005-01-12,0.491748990104831,0.49056703
2005-01-13,0.4891288018796659,0.491126
2005-01-14,0.5021075421832271,0.49180686
2005-01-18,0.5218750113299322,0.49116984
2005-01-19,0.4971442265351575,0.49022734
2005-01-20,0.4974740987562355,0.49128816
2005-01-21,0.5004406986587048,0.49220768
2005-01-24,0.4775972262522084,0.492797
2005-01-25,0.4731311739105101,0.49292246
2005-01-26,0.5099419638029268,0.49160728
2005-01-27,0.4934826333667618,0.49027723
2005-01-28,0.4949486389631691,0.4898961
2005-01-31,0.5008182844572345,0.48975936
2005-02-01,0.4750686513387847,0.4906452
2005-02-02,0.5102333447227957,0.49211663
2005-02-03,0.5263985392918668,0.4907456
2005-02-04,0.5018173915781684,0.49037036
2005-02-07,0.4807729087360911,0.49134493
2005-02-08,0.511335207749761,0.49242166
2005-02-09,0.4921474934858863,0.4931903
2005-02-10,0.4798690155783534,0.49266225
2005-02-11,0.484241272179689,0.49154836
2005-02-14,0.4984436868416349,0.49105206
2005-02-15,0.5037672245971189,0.4909505
2005-02-16,0.5018350340223305,0.4897269
2005-02-17,0.4997759452706666,0.49001148
2005-02-18,0.5048911500063766,0.49112552
2005-02-22,0.4866801252330379,0.49188524
2005-02-23,0.5092302228982069,0.4923055
2005-02-24,0.492227593605711,0.49172056
2005-02-25,0.4837148811504393,0.491737
2005-02-28,0.5018246429817761,0.49184743
