,resid(t-5),resid(t-4),resid(t-3),resid(t-2),resid(t-1),resid(t)
1980-12-19,0.018276457003931,0.0074530902143194,-0.0053065515620725,-0.0049059461833714,-0.0023026898913477,0.0005087764185517
1980-12-22,0.0074530902143194,-0.0053065515620725,-0.0049059461833714,-0.0023026898913477,0.0005087764185517,-0.0001591858629501
1980-12-23,-0.0053065515620725,-0.0049059461833714,-0.0023026898913477,0.0005087764185517,-0.0001591858629501,-0.0007301561100468
1980-12-24,-0.0049059461833714,-0.0023026898913477,0.0005087764185517,-0.0001591858629501,-0.0007301561100468,-0.0032315444232715
1980-12-26,-0.0023026898913477,0.0005087764185517,-0.0001591858629501,-0.0007301561100468,-0.0032315444232715,0.0066253065652779
1980-12-29,0.0005087764185517,-0.0001591858629501,-0.0007301561100468,-0.0032315444232715,0.0066253065652779,0.0065353811901592
1980-12-30,-0.0001591858629501,-0.0007301561100468,-0.0032315444232715,0.0066253065652779,0.0065353811901592,-4.71887354185611e-05
1980-12-31,-0.0007301561100468,-0.0032315444232715,0.0066253065652779,0.0065353811901592,-4.71887354185611e-05,-0.0011767528517266
1981-01-02,-0.0032315444232715,0.0066253065652779,0.0065353811901592,-4.71887354185611e-05,-0.0011767528517266,0.0010096538780452
1981-01-05,0.0066253065652779,0.0065353811901592,-4.71887354185611e-05,-0.0011767528517266,0.0010096538780452,0.0028309136218932
1981-01-06,0.0065353811901592,-4.71887354185611e-05,-0.0011767528517266,0.0010096538780452,0.0028309136218932,0.0001735747974946
1981-01-07,-4.71887354185611e-05,-0.0011767528517266,0.0010096538780452,0.0028309136218932,0.0001735747974946,-0.0045113948349261
1981-01-08,-0.0011767528517266,0.0010096538780452,0.0028309136218932,0.0001735747974946,-0.0045113948349261,-0.0036319456560579
1981-01-09,0.0010096538780452,0.0028309136218932,0.0001735747974946,-0.0045113948349261,-0.0036319456560579,0.0023486513612982
1981-01-12,0.0028309136218932,0.0001735747974946,-0.0045113948349261,-0.0036319456560579,0.0023486513612982,0.0028305083103104
1981-01-13,0.0001735747974946,-0.0045113948349261,-0.0036319456560579,0.0023486513612982,0.0028305083103104,-0.0025044201690128
1981-01-14,-0.0045113948349261,-0.0036319456560579,0.0023486513612982,0.0028305083103104,-0.0025044201690128,-0.0020559904340977
1981-01-15,-0.0036319456560579,0.0023486513612982,0.0028305083103104,-0.0025044201690128,-0.0020559904340977,0.0013900526301864
1981-01-16,0.0023486513612982,0.0028305083103104,-0.0025044201690128,-0.0020559904340977,0.0013900526301864,-0.0037893455507006
1981-01-19,0.0028305083103104,-0.0025044201690128,-0.0020559904340977,0.0013900526301864,-0.0037893455507006,0.0042813032455363
1981-01-20,-0.0025044201690128,-0.0020559904340977,0.0013900526301864,-0.0037893455507006,0.0042813032455363,-0.0010536192733194
1981-01-21,-0.0020559904340977,0.0013900526301864,-0.0037893455507006,0.0042813032455363,-0.0010536192733194,-0.0007167873148251
1981-01-22,0.0013900526301864,-0.0037893455507006,0.0042813032455363,-0.0010536192733194,-0.0007167873148251,0.0032872476117626
1981-01-23,-0.0037893455507006,0.0042813032455363,-0.0010536192733194,-0.0007167873148251,0.0032872476117626,-0.0002181481601467
1981-01-26,0.0042813032455363,-0.0010536192733194,-0.0007167873148251,0.0032872476117626,-0.0002181481601467,0.0002637028284037
1981-01-27,-0.0010536192733194,-0.0007167873148251,0.0032872476117626,-0.0002181481601467,0.0002637028284037,0.0024059863012859
1981-01-28,-0.0007167873148251,0.0032872476117626,-0.0002181481601467,0.0002637028284037,0.0024059863012859,0.0010690125461311
1981-01-29,0.0032872476117626,-0.0002181481601467,0.0002637028284037,0.0024059863012859,0.0010690125461311,0.0028412439362999
1981-01-30,-0.0002181481601467,0.0002637028284037,0.0024059863012859,0.0010690125461311,0.0028412439362999,-0.0033433508159381
1981-02-02,0.0002637028284037,0.0024059863012859,0.0010690125461311,0.0028412439362999,-0.0033433508159381,-0.0071020901613331
1981-02-03,0.0024059863012859,0.0010690125461311,0.0028412439362999,-0.0033433508159381,-0.0071020901613331,-0.000942015536446
1981-02-04,0.0010690125461311,0.0028412439362999,-0.0033433508159381,-0.0071020901613331,-0.000942015536446,0.0021848114963252
1981-02-05,0.0028412439362999,-0.0033433508159381,-0.0071020901613331,-0.000942015536446,0.0021848114963252,0.0033988498585251
1981-02-06,-0.0033433508159381,-0.0071020901613331,-0.000942015536446,0.0021848114963252,0.0033988498585251,0.0014558482883701
1981-02-09,-0.0071020901613331,-0.000942015536446,0.0021848114963252,0.0033988498585251,0.0014558482883701,-0.0018566936664616
1981-02-10,-0.000942015536446,0.0021848114963252,0.0033988498585251,0.0014558482883701,-0.0018566936664616,0.0009553835910413
1981-02-11,0.0021848114963252,0.0033988498585251,0.0014558482883701,-0.0018566936664616,0.0009553835910413,-0.0009395879868741
1981-02-12,0.0033988498585251,0.0014558482883701,-0.0018566936664616,0.0009553835910413,-0.0009395879868741,0.0007200442688488
1981-02-13,0.0014558482883701,-0.0018566936664616,0.0009553835910413,-0.0009395879868741,0.0007200442688488,-0.0049057435275727
1981-02-17,-0.0018566936664616,0.0009553835910413,-0.0009395879868741,0.0007200442688488,-0.0049057435275727,-7.129464674561422e-05
1981-02-18,0.0009553835910413,-0.0009395879868741,0.0007200442688488,-0.0049057435275727,-7.129464674561422e-05,0.0072055832666034
1981-02-19,-0.0009395879868741,0.0007200442688488,-0.0049057435275727,-7.129464674561422e-05,0.0072055832666034,-0.0001589921478513
