,true,pred
1980-12-19,0.5081078956754839,0.5075005
1980-12-22,0.5078218469077325,0.50807995
1980-12-23,0.5075773340959647,0.5078586
1980-12-24,0.506506137316624,0.5076597
1980-12-26,0.5107272440426582,0.50760305
1980-12-29,0.5106887343191983,0.5078262
1980-12-30,0.5078698086582822,0.50609845
1980-12-31,0.5073860831059356,0.5058382
1981-01-02,0.5083223918888935,0.50667995
1981-01-05,0.5091023297984291,0.5068735
1981-01-06,0.507964348632025,0.5068639
1981-01-07,0.5059580530260905,0.50675935
1981-01-08,0.5063346691328409,0.5071971
1981-01-09,0.5088958053745258,0.5080697
1981-01-12,0.5091021562274326,0.50812894
1981-01-13,0.5068175216607598,0.50726724
1981-01-14,0.5070095576134593,0.50706273
1981-01-15,0.5084852941923882,0.50768375
1981-01-16,0.5062672640604983,0.5075778
1981-01-19,0.509723445954374,0.5072928
1981-01-20,0.5074388139402172,0.5080931
1981-01-21,0.5075830591608455,0.5067242
1981-01-22,0.5092977506763741,0.5074446
1981-01-23,0.5077965968405894,0.5073339
1981-01-26,0.5080029451409827,0.5066076
1981-01-27,0.5089203585407551,0.5072306
1981-01-28,0.5083478116982624,0.5070484
1981-01-29,0.5091067536615548,0.50667953
1981-01-30,0.506458257246544,0.5068782
1981-02-02,0.5048486113311612,0.50661176
1981-02-03,0.5074866072247981,0.5078076
1981-02-04,0.5088256424435011,0.5087308
1981-02-05,0.5093455433228286,0.5079711
1981-02-06,0.5085134705841816,0.5074131
1981-02-09,0.5070949046403468,0.506808
1981-02-10,0.5082991511324124,0.50676686
1981-02-11,0.5074876468008085,0.50727767
1981-02-12,0.508198369209569,0.5070399
1981-02-13,0.5057891767875365,0.50747484
1981-02-17,0.5078594855211508,0.5073608
1981-02-18,0.5109757422587489,0.50825584
1981-02-19,0.5078219298644604,0.5074505
1981-02-20,0.5068602893338915,0.5061637
1981-02-23,0.5071275138290655,0.50715446
1981-02-24,0.5060434881147347,0.50741225
1981-02-25,0.5082989801139279,0.5076405
1981-02-26,0.5078696350872862,0.5083993
1981-02-27,0.5093457130650524,0.5075911
1981-03-02,0.5080835211852812,0.50750864
1981-03-03,0.5078597426870021,0.5067464
1981-03-04,0.5079643524607971,0.50698066
1981-03-05,0.5084910128759831,0.5070933
1981-03-06,0.5102058766862515,0.5070882
1981-03-09,0.5068409379026246,0.506882
1981-03-10,0.5065690253590567,0.50621
1981-03-11,0.5064351019993014,0.50744563
1981-03-12,0.5079175138811111,0.5077752
1981-03-13,0.507529286836172,0.5081043
1981-03-16,0.5064108117420852,0.507809
1981-03-17,0.5080030319264793,0.5078803
1981-03-18,0.5097806070330657,0.5081689
1981-03-19,0.5075351803670227,0.5074152
1981-03-20,0.507863828341935,0.50668395
1981-03-23,0.5084181469240269,0.50732535
1981-03-24,0.5087200805173282,0.5070723
1981-03-25,0.5083944760688236,0.5069022
1981-03-26,0.5078219292263312,0.50686187
1981-03-27,0.5077206252498268,0.50689304
1981-03-30,0.5072230984838442,0.5071164
1981-03-31,0.5070470271227768,0.50729054
1981-04-01,0.5061482676307525,0.50765365
1981-04-02,0.5093516078721598,0.50792295
1981-04-03,0.5098715068371004,0.5082628
1981-04-06,0.5066493410468602,0.50695765
1981-04-07,0.5063299810844462,0.5065784
1981-04-08,0.5084426107522417,0.50764227
1981-04-09,0.5083000177755511,0.50776875
1981-04-10,0.50896320917061,0.5072499
1981-04-13,0.5079399741418211,0.50731504
1981-04-14,0.5094845752507591,0.50682235
1981-04-15,0.5079169018513072,0.5069382
1981-04-16,0.5048108827416026,0.506382
1981-04-20,0.5067645342987573,0.5071363
1981-04-21,0.5078445617817833,0.50856346
1981-04-22,0.508815491601109,0.5081261
1981-04-23,0.5093504802343952,0.5078696
1981-04-24,0.5082043514403031,0.50725055
1981-04-27,0.5087242484908575,0.50659853
1981-04-28,0.5068885544255688,0.5067864
1981-04-29,0.5069993244524669,0.5066502
1981-04-30,0.5083946483635633,0.5075253
1981-05-01,0.5080609735009413,0.50769335
1981-05-04,0.508772039222925,0.507261
1981-05-05,0.5075576419039923,0.50732756
1981-05-06,0.5068559477893634,0.5069112
1981-05-07,0.5081556889600652,0.50732577
1981-05-08,0.5085388903935516,0.507683
1981-05-11,0.5081507507722415,0.50726753
1981-05-12,0.5072708904921703,0.50713485
1981-05-13,0.5078117790220669,0.50719106
1981-05-14,0.5071042737107131,0.50744945
1981-05-15,0.507869807382026,0.50738496
1981-05-18,0.5091543752895272,0.5077486
1981-05-19,0.5057892622967743,0.5074317
1981-05-20,0.5065690240828005,0.50696605
1981-05-21,0.508681569517612,0.5082466
1981-05-22,0.5088257254002301,0.5080048
1981-05-26,0.5075772524154971,0.50726175
1981-05-27,0.5085134731366977,0.5071614
1981-05-28,0.5084330706633944,0.50729805
1981-05-29,0.5088247745241065,0.5068367
1981-06-01,0.5090168092005465,0.5068779
1981-06-02,0.5070037483155938,0.50668263
1981-06-03,0.5063628468008913,0.5065753
1981-06-04,0.5091499482357593,0.50746346
1981-06-05,0.5085858157587363,0.5078305
1981-06-08,0.5060537225519834,0.50693256
1981-06-09,0.5077206258879561,0.5072065
1981-06-10,0.5068885563399541,0.5080325
1981-06-11,0.5093889044486118,0.50749743
1981-06-12,0.5086813997753875,0.507906
1981-06-15,0.5081565568794636,0.5069139
1981-06-16,0.5083897050707102,0.5068722
1981-06-17,0.5070797256495123,0.5069311
1981-06-18,0.5086721162142623,0.50684094
1981-06-19,0.5080602785144119,0.50746024
1981-06-22,0.5064358863238454,0.5069648
