,true,pred
1999-01-29,0.4408052746832111,0.43169364
1999-02-01,0.4410621564852301,0.4318586
1999-02-02,0.4380800089829186,0.4316707
1999-02-03,0.4380025354182092,0.43169105
1999-02-04,0.4393933055806383,0.43168893
1999-02-05,0.4430673017829313,0.43167987
1999-02-08,0.440412169032981,0.4316295
1999-02-09,0.4384960537867398,0.43157196
1999-02-10,0.437144515184014,0.43176863
1999-02-11,0.4388212365147343,0.43187407
1999-02-12,0.443249368256952,0.43180904
1999-02-16,0.4414261343814881,0.43150225
1999-02-17,0.4384700401199009,0.43153152
1999-02-18,0.4385485713547081,0.43170437
1999-02-19,0.4387692753537848,0.43196446
1999-02-22,0.4401293021092218,0.43200874
1999-02-23,0.4397880706871427,0.4316079
1999-02-24,0.4428381050898781,0.4314059
1999-02-25,0.4403166495368121,0.43163255
1999-02-26,0.4373652185343381,0.43186063
1999-03-01,0.4417413073728248,0.43195882
1999-03-02,0.4413741414316784,0.43197322
1999-03-03,0.4384699953559978,0.43206003
1999-03-04,0.4373265868480522,0.43176007
1999-03-05,0.4387952552855073,0.43162507
1999-03-08,0.4416113700865812,0.43177423
1999-03-09,0.4414521026356701,0.43155432
1999-03-10,0.4408100329648785,0.43144214
1999-03-11,0.438392614562856,0.43166745
1999-03-12,0.4374432426672957,0.4319489
1999-03-15,0.4423913201264111,0.43198258
1999-03-16,0.4396320853501929,0.43181673
1999-03-17,0.4394840638561087,0.43165612
1999-03-18,0.4398486027006502,0.4315512
1999-03-19,0.4397832647061237,0.43170193
1999-03-22,0.4418973173623586,0.43195078
1999-03-23,0.4387481500594976,0.43175504
1999-03-24,0.4383659666387317,0.43179268
1999-03-25,0.4378725747768862,0.431788
1999-03-26,0.4403292973988615,0.43168095
1999-03-29,0.4434573900101099,0.43161798
1999-03-30,0.4379160682368816,0.4314825
1999-03-31,0.4410700256102698,0.43160406
1999-04-01,0.4401605649407714,0.43181005
1999-04-05,0.4375473012271636,0.43206602
1999-04-06,0.4391152965380764,0.43196887
1999-04-07,0.4410361142732937,0.43152052
1999-04-08,0.4415640841670133,0.4317034
1999-04-09,0.4402905820235375,0.43162996
1999-04-12,0.4386132627692408,0.43166175
1999-04-13,0.4405193202711593,0.43191084
1999-04-14,0.4385660835854775,0.43201232
1999-04-15,0.4399260418814916,0.431857
1999-04-16,0.440992647412138,0.4316496
1999-04-19,0.4383012246251097,0.43162122
1999-04-20,0.4407013316012401,0.43171504
1999-04-21,0.4411921333453585,0.43164897
1999-04-22,0.4404460206847522,0.43183398
1999-04-23,0.4383145703185793,0.4318894
1999-04-26,0.4360912540529173,0.43176436
1999-04-27,0.4424953319761174,0.43178284
1999-04-28,0.4405681362048679,0.4316677
1999-04-29,0.4395880186156202,0.43153834
1999-04-30,0.4399005625640953,0.43148494
1999-05-03,0.4394713225773223,0.43166006
1999-05-04,0.4403502937169218,0.43205193
1999-05-05,0.4401911625039791,0.43179134
1999-05-06,0.4396920155440268,0.43173537
1999-05-07,0.4389255424605883,0.43177179
1999-05-10,0.4376122277013908,0.43174088
1999-05-11,0.4416113947391664,0.43168002
1999-05-12,0.4413221290193027,0.43160903
1999-05-13,0.4406020170504903,0.4316169
1999-05-14,0.4374565779807297,0.43170193
1999-05-17,0.4385352626401153,0.43177187
1999-05-18,0.4437433502609321,0.43193206
1999-05-19,0.441088126685669,0.43182147
1999-05-20,0.4386259865317166,0.43177155
1999-05-21,0.4384446029713997,0.43173403
1999-05-24,0.4383012810665531,0.4319607
1999-05-25,0.4414813095374144,0.4320169
1999-05-26,0.4400741353870734,0.43159732
1999-05-27,0.439588037429435,0.4314679
1999-05-28,0.4396925862235941,0.4315944
1999-06-01,0.4390552609059438,0.43174022
1999-06-02,0.4403892934571088,0.43187383
1999-06-03,0.4399701559749777,0.43169898
1999-06-04,0.4398480229385514,0.4316757
1999-06-07,0.4390945553910287,0.43170556
1999-06-08,0.4387433083971055,0.43169954
1999-06-09,0.4418453179250274,0.4317258
1999-06-10,0.4408280957638961,0.43169463
1999-06-11,0.4401860546382016,0.43174037
1999-06-14,0.4384446010251428,0.43180126
1999-06-15,0.4380932761809535,0.4318768
1999-06-16,0.4423912766600117,0.43192086
1999-06-17,0.4399961566667715,0.43173862
1999-06-18,0.438574015639484,0.43166408
1999-06-21,0.4399785691807442,0.43160987
1999-06-22,0.4385872919200494,0.43174577
1999-06-23,0.4416373084981622,0.43187666
1999-06-24,0.4395541468525286,0.43163177
1999-06-25,0.4396660349635513,0.43162474
1999-06-28,0.4388865505054287,0.43176115
1999-06-29,0.4379632195242999,0.43171793
1999-06-30,0.4429634021673593,0.4317579
1999-07-01,0.43874808972554,0.4316074
1999-07-02,0.4406800346959262,0.43163508
1999-07-06,0.4401085888585195,0.43168482
1999-07-07,0.437248289379018,0.43182042
1999-07-08,0.4397262777626168,0.43195203
1999-07-09,0.4407760982728212,0.4315662
1999-07-12,0.4417070743480828,0.43166322
1999-07-13,0.4405116112588676,0.4316354
1999-07-14,0.4375992708218926,0.4316848
1999-07-15,0.440909335189336,0.4319387
1999-07-16,0.4410880903555448,0.43196777
1999-07-19,0.4401860689107508,0.4319207
1999-07-20,0.4397445837146686,0.43177494
1999-07-21,0.4386912388945341,0.43173742
1999-07-22,0.4402333262852212,0.43195271
1999-07-23,0.4395801358667826,0.4318355
1999-07-26,0.4397700091856295,0.43168804
1999-07-27,0.4391205508928053,0.43163592
1999-07-28,0.4386913050672612,0.43161112
1999-07-29,0.4414553425807366,0.43166593
1999-07-30,0.4402301291578024,0.43163273
