,trend(t-5),trend(t-4),trend(t-3),trend(t-2),trend(t-1),trend(t)
1999-01-29,0.4038520765304587,0.3967572921514529,0.3877036511898069,0.3850759625434872,0.3759985327720649,0.3676376760005972
1999-02-01,0.3967572921514529,0.3877036511898069,0.3850759625434872,0.3759985327720649,0.3676376760005972,0.3609488725662224
1999-02-02,0.3877036511898069,0.3850759625434872,0.3759985327720649,0.3676376760005972,0.3609488725662224,0.3583211660385132
1999-02-03,0.3850759625434872,0.3759985327720649,0.3676376760005972,0.3609488725662224,0.3583211660385132,0.3614265918731689
1999-02-04,0.3759985327720649,0.3676376760005972,0.3609488725662224,0.3583211660385132,0.3614265918731689,0.3604711294174234
1999-02-05,0.3676376760005972,0.3609488725662224,0.3583211660385132,0.3614265918731689,0.3604711294174234,0.3623822450637842
1999-02-08,0.3609488725662224,0.3583211660385132,0.3614265918731689,0.3604711294174234,0.3623822450637842,0.3621433734893785
1999-02-09,0.3583211660385132,0.3614265918731689,0.3604711294174234,0.3623822450637842,0.3621433734893785,0.3640542984008775
1999-02-10,0.3614265918731689,0.3604711294174234,0.3623822450637842,0.3621433734893785,0.3640542984008775,0.3681153655052182
1999-02-11,0.3604711294174234,0.3623822450637842,0.3621433734893785,0.3640542984008775,0.3681153655052182,0.3752816855907447
1999-02-12,0.3623822450637842,0.3621433734893785,0.3640542984008775,0.3681153655052182,0.3752816855907447,0.3810148298740359
1999-02-16,0.3621433734893785,0.3640542984008775,0.3681153655052182,0.3752816855907447,0.3810148298740359,0.3886590838432287
1999-02-17,0.3640542984008775,0.3681153655052182,0.3752816855907447,0.3810148298740359,0.3886590838432287,0.3929590225219734
1999-02-18,0.3681153655052182,0.3752816855907447,0.3810148298740359,0.3886590838432287,0.3929590225219734,0.3934367537498481
1999-02-19,0.3752816855907447,0.3810148298740359,0.3886590838432287,0.3929590225219734,0.3934367537498481,0.3972587764263111
1999-02-22,0.3810148298740359,0.3886590838432287,0.3929590225219734,0.3934367537498481,0.3972587764263111,0.4120693504810315
1999-02-23,0.3886590838432287,0.3929590225219734,0.3934367537498481,0.3972587764263111,0.4120693504810315,0.4228190422058088
1999-02-24,0.3929590225219734,0.3934367537498481,0.3972587764263111,0.4120693504810315,0.4228190422058088,0.4268799364566817
1999-02-25,0.3934367537498481,0.3972587764263111,0.4120693504810315,0.4228190422058088,0.4268799364566817,0.4309408485889392
1999-02-26,0.3972587764263111,0.4120693504810315,0.4228190422058088,0.4268799364566817,0.4309408485889392,0.4304631352424607
1999-03-01,0.4120693504810315,0.4228190422058088,0.4268799364566817,0.4309408485889392,0.4304631352424607,0.4175634801387758
1999-03-02,0.4228190422058088,0.4268799364566817,0.4309408485889392,0.4304631352424607,0.4175634801387758,0.4058583199977896
1999-03-03,0.4268799364566817,0.4309408485889392,0.4304631352424607,0.4175634801387758,0.4058583199977896,0.4025140285491894
1999-03-04,0.4309408485889392,0.4304631352424607,0.4175634801387758,0.4058583199977896,0.4025140285491894,0.3998864948749514
1999-03-05,0.4304631352424607,0.4175634801387758,0.4058583199977896,0.4025140285491894,0.3998864948749514,0.4006030976772294
1999-03-08,0.4175634801387758,0.4058583199977896,0.4025140285491894,0.3998864948749514,0.4006030976772294,0.4056196212768576
1999-03-09,0.4058583199977896,0.4025140285491894,0.3998864948749514,0.4006030976772294,0.4056196212768576,0.4087250590324434
1999-03-10,0.4025140285491894,0.3998864948749514,0.4006030976772294,0.4056196212768576,0.4087250590324434,0.4060973584651961
1999-03-11,0.3998864948749514,0.4006030976772294,0.4056196212768576,0.4087250590324434,0.4060973584651961,0.4056194663047826
1999-03-12,0.4006030976772294,0.4056196212768576,0.4087250590324434,0.4060973584651961,0.4056194663047826,0.3998863220214861
1999-03-15,0.4056196212768576,0.4087250590324434,0.4060973584651961,0.4056194663047826,0.3998863220214861,0.396064305305476
1999-03-16,0.4087250590324434,0.4060973584651961,0.4056194663047826,0.3998863220214861,0.396064305305476,0.3967808961868272
1999-03-17,0.4060973584651961,0.4056194663047826,0.3998863220214861,0.396064305305476,0.3967808961868272,0.3991697251796697
1999-03-18,0.4056194663047826,0.3998863220214861,0.396064305305476,0.3967808961868272,0.3991697251796697,0.395825409889223
1999-03-19,0.3998863220214861,0.396064305305476,0.3967808961868272,0.3991697251796697,0.395825409889223,0.3903313219547279
1999-03-22,0.396064305305476,0.3967808961868272,0.3991697251796697,0.395825409889223,0.3903313219547279,0.383881419897083
1999-03-23,0.3967808961868272,0.3991697251796697,0.395825409889223,0.3903313219547279,0.383881419897083,0.3774316847324357
1999-03-24,0.3991697251796697,0.395825409889223,0.3903313219547279,0.383881419897083,0.3774316847324357,0.3771928250789653
1999-03-25,0.395825409889223,0.3903313219547279,0.383881419897083,0.3774316847324357,0.3771928250789653,0.3817316532134992
1999-03-26,0.3903313219547279,0.383881419897083,0.3774316847324357,0.3771928250789653,0.3817316532134992,0.3841203033924103
1999-03-29,0.383881419897083,0.3774316847324357,0.3771928250789653,0.3817316532134992,0.3841203033924103,0.39224226474762
1999-03-30,0.3774316847324357,0.3771928250789653,0.3817316532134992,0.3841203033924103,0.39224226474762,0.3970197558403083
1999-03-31,0.3771928250789653,0.3817316532134992,0.3841203033924103,0.39224226474762,0.3970197558403083,0.3929588675498998
1999-04-01,0.3817316532134992,0.3841203033924103,0.39224226474762,0.3970197558403083,0.3929588675498998,0.3845980107784239
1999-04-05,0.3841203033924103,0.39224226474762,0.3970197558403083,0.3929588675498998,0.3845980107784239,0.3893756806850448
