Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-03-15 00:00:00-05:00,0.3989311242626459,0.4108753386729701,0.39654248914741225,0.40609708428382874,10881600,0.0,0.0
1999-03-16 00:00:00-05:00,0.40848659935390313,0.4132638960231538,0.3893755263731301,0.39295849204063416,7915200,0.0,0.0
1999-03-17 00:00:00-05:00,0.3965423731267286,0.4037083310512897,0.3857924930881001,0.39534804224967957,5136000,0.0,0.0
1999-03-18 00:00:00-05:00,0.39654238909076966,0.4060969818163456,0.386986839544502,0.4001253545284271,4632000,0.0,0.0
1999-03-19 00:00:00-05:00,0.3989309911399102,0.41326383588261706,0.3989309911399102,0.4013196527957916,10531200,0.0,0.0
1999-03-22 00:00:00-05:00,0.40968091084717617,0.4108752417920503,0.3893755078315735,0.3893755078315735,3667200,0.0,0.0
1999-03-23 00:00:00-05:00,0.39176415407134185,0.39176415407134185,0.3583211643398664,0.36548805236816406,16396800,0.0,0.0
1999-03-24 00:00:00-05:00,0.36309853196144104,0.36548812387295687,0.3487656825837404,0.36309853196144104,6086400,0.0,0.0
1999-03-25 00:00:00-05:00,0.3619041222357857,0.3822095238908648,0.3607097913709354,0.36787667870521545,4032000,0.0,0.0
1999-03-26 00:00:00-05:00,0.3726539936354464,0.4013196854535576,0.3726539936354464,0.4001253545284271,8827200,0.0,0.0
1999-03-29 00:00:00-05:00,0.4120696485042572,0.42162427111620376,0.4049027862342683,0.4120696485042572,6595200,0.0,0.0
1999-03-30 00:00:00-05:00,0.41326388403613157,0.4168468769374441,0.37504266866623726,0.37743130326271057,6950400,0.0,0.0
1999-03-31 00:00:00-05:00,0.38937549313256237,0.4084865644818438,0.37145965482827337,0.4037083387374878,15360000,0.0,0.0
1999-04-01 00:00:00-05:00,0.40370834551214463,0.40609698001407074,0.38459817598737867,0.3917641341686249,3043200,0.0,0.0
1999-04-05 00:00:00-04:00,0.38698687188837144,0.39654242223327985,0.3774313215434631,0.37982091307640076,9864000,0.0,0.0
1999-04-06 00:00:00-04:00,0.383403880796904,0.38459821182803355,0.36309847631483055,0.3702653646469116,6969600,0.0,0.0
1999-04-07 00:00:00-04:00,0.3726539633103779,0.403708314451673,0.3702653016544965,0.4013196527957916,8928000,0.0,0.0
1999-04-08 00:00:00-04:00,0.4037083195684328,0.4204297988412239,0.39893099619612027,0.408486545085907,13012800,0.0,0.0
1999-04-09 00:00:00-04:00,0.41087520156446744,0.41087520156446744,0.3989309911399102,0.4013196527957916,4862400,0.0,0.0
1999-04-12 00:00:00-04:00,0.39654234604823,0.39654234604823,0.37743124903010156,0.38459813594818115,3331200,0.0,0.0
1999-04-13 00:00:00-04:00,0.3917640789162585,0.3917640789162585,0.3630983912682261,0.36907094717025757,3614400,0.0,0.0
1999-04-14 00:00:00-04:00,0.3678767405507824,0.37623703067249153,0.3583211898803711,0.3583211898803711,4828800,0.0,0.0
1999-04-15 00:00:00-04:00,0.36787667870521545,0.36787667870521545,0.3583211296412347,0.36787667870521545,3585600,0.0,0.0
1999-04-16 00:00:00-04:00,0.365488065969424,0.3857925408634203,0.365488065969424,0.37982091307640076,3892800,0.0,0.0
1999-04-19 00:00:00-04:00,0.38459827076958325,0.38459827076958325,0.35832123444251524,0.36309853196144104,3129600,0.0,0.0
1999-04-20 00:00:00-04:00,0.3630984625153756,0.3774313091517817,0.3523495383191923,0.3559325039386749,6768000,0.0,0.0
1999-04-21 00:00:00-04:00,0.3559325482201257,0.363098507688341,0.35354391328921314,0.36190420389175415,3748800,0.0,0.0
1999-04-22 00:00:00-04:00,0.3630984980189998,0.3630984980189998,0.3427940218062689,0.34637701511383057,22718400,0.0,0.0
1999-04-23 00:00:00-04:00,0.3451826146834205,0.3463769455460668,0.3272667769362828,0.3296554386615753,12604800,0.0,0.0
1999-04-26 00:00:00-04:00,0.3296555537452739,0.33443285152589464,0.30576715120021863,0.3129340410232544,12350400,0.0,0.0
1999-04-27 00:00:00-04:00,0.32009995390540114,0.3487656499811336,0.315322656833057,0.34637701511383057,22694400,0.0,0.0
1999-04-28 00:00:00-04:00,0.3487655956986089,0.3487655956986089,0.33323844631263455,0.343988299369812,12009600,0.0,0.0
1999-04-29 00:00:00-04:00,0.3451826302864447,0.34637696120307737,0.3368223412077498,0.343988299369812,4814400,0.0,0.0
1999-04-30 00:00:00-04:00,0.34757133771531024,0.36309848913818954,0.345182675568692,0.34876564145088196,9931200,0.0,0.0
1999-05-03 00:00:00-04:00,0.35234952259235874,0.35234952259235874,0.34159964205524734,0.35115519165992737,3384000,0.0,0.0
1999-05-04 00:00:00-04:00,0.3511551967520269,0.3511551967520269,0.32487816624250404,0.3320441246032715,9604800,0.0,0.0
1999-05-05 00:00:00-04:00,0.3344327635487754,0.33921101689338684,0.3153226206325015,0.33921101689338684,14457600,0.0,0.0
1999-05-06 00:00:00-04:00,0.3368223038240092,0.34398826119072534,0.32248945960772896,0.33264124393463135,3561600,0.0,0.0
1999-05-07 00:00:00-04:00,0.3224894389359643,0.33682228223350075,0.3224894389359643,0.3344326913356781,2500800,0.0,0.0
1999-05-10 00:00:00-04:00,0.33204405725837277,0.3415995777258405,0.33204405725837277,0.3344326913356781,1968000,0.0,0.0
1999-05-11 00:00:00-04:00,0.34876562697766333,0.36309847407018064,0.3415996681729219,0.35234954953193665,17174400,0.0,0.0
1999-05-12 00:00:00-04:00,0.35593257201418205,0.36429286317560766,0.35115527449525624,0.36309853196144104,16848000,0.0,0.0
1999-05-13 00:00:00-04:00,0.36309853196144104,0.37265408382021586,0.3619042280850151,0.36309853196144104,6993600,0.0,0.0
1999-05-14 00:00:00-04:00,0.3630984415056844,0.3630984415056844,0.33921100304101515,0.343988299369812,2846400,0.0,0.0
1999-05-17 00:00:00-04:00,0.33921092762133065,0.3607097268104553,0.3380165969702438,0.3607097268104553,3576000,0.0,0.0
1999-05-18 00:00:00-04:00,0.3642927878170444,0.38220955661411754,0.3535438637885769,0.37743130326271057,15153600,0.0,0.0
1999-05-19 00:00:00-04:00,0.39415363680048193,0.40848647942081323,0.354738073555021,0.3607097268104553,45172800,0.0,0.0
1999-05-20 00:00:00-04:00,0.3630984515740611,0.3630984515740611,0.3189056093485101,0.3320441246032715,17817600,0.0,0.0
1999-05-21 00:00:00-04:00,0.3272669107587346,0.3272669107587346,0.31532272244073967,0.3248782753944397,30350400,0.0,0.0
1999-05-24 00:00:00-04:00,0.3272668538119605,0.3344328133334046,0.31890566100193096,0.32368388772010803,16262400,0.0,0.0
1999-05-25 00:00:00-04:00,0.32487815089691174,0.3296554471325233,0.3224894891102393,0.32607245445251465,13008000,0.0,0.0
1999-05-26 00:00:00-04:00,0.3248782753944397,0.3415997617787682,0.3248782753944397,0.3248782753944397,10473600,0.0,0.0
1999-05-27 00:00:00-04:00,0.3272667661995767,0.3272667661995767,0.322489470243454,0.322489470243454,8232000,0.0,0.0
1999-05-28 00:00:00-04:00,0.32726678534585085,0.32726678534585085,0.3224894891102393,0.32607245445251465,8865600,0.0,0.0
1999-06-01 00:00:00-04:00,0.3248781480938715,0.32726678252220154,0.3200998950788203,0.32726678252220154,9854400,0.0,0.0
1999-06-02 00:00:00-04:00,0.3272668226606832,0.3272668226606832,0.3153226375579834,0.3153226375579834,13012800,0.0,0.0
1999-06-03 00:00:00-04:00,0.32368388772010803,0.32607252266876335,0.3200999648073891,0.32368388772010803,4156800,0.0,0.0
1999-06-04 00:00:00-04:00,0.32607245445251465,0.32726678534585085,0.3236838200035755,0.32607245445251465,7891200,0.0,0.0
1999-06-07 00:00:00-04:00,0.3278639423676059,0.33443273477442775,0.3272667769362828,0.3296554386615753,12513600,0.0,0.0
1999-06-08 00:00:00-04:00,0.33084985916547655,0.3439883770218108,0.32965552797923536,0.3380167484283447,15331200,0.0,0.0
1999-06-09 00:00:00-04:00,0.33921100304101515,0.3511551870148253,0.33921100304101515,0.343988299369812,9518400,0.0,0.0
1999-06-10 00:00:00-04:00,0.34398823713430376,0.3463768985354045,0.34159957573320304,0.3451825678348541,3609600,0.0,0.0
1999-06-11 00:00:00-04:00,0.345182708208052,0.34637703939429326,0.3260725344205117,0.3380167484283447,6100800,0.0,0.0
1999-06-14 00:00:00-04:00,0.33861396073896366,0.3392111264144733,0.322489612692401,0.3248782753944397,5164800,0.0,0.0
1999-06-15 00:00:00-04:00,0.3248782753944397,0.3272669107587346,0.32010002050707326,0.3248782753944397,4929600,0.0,0.0
1999-06-16 00:00:00-04:00,0.32965539584333836,0.34398823914087484,0.3248781003509987,0.3344326913356781,6441600,0.0,0.0
1999-06-17 00:00:00-04:00,0.332044236162812,0.3368224637124346,0.3248782753944397,0.3248782753944397,7492800,0.0,0.0
1999-06-18 00:00:00-04:00,0.3272668911860924,0.3272668911860924,0.3129340410232544,0.3129340410232544,15873600,0.0,0.0
1999-06-21 00:00:00-04:00,0.3224894808234304,0.3296554386615753,0.31382921518261403,0.3296554386615753,8347200,0.0,0.0
1999-06-22 00:00:00-04:00,0.32965551609835486,0.32965551609835486,0.3165169987155366,0.32368388772010803,19305600,0.0,0.0
1999-06-23 00:00:00-04:00,0.32009988961522884,0.3296554386615753,0.31651692436502266,0.3296554386615753,21091200,0.0,0.0
1999-06-24 00:00:00-04:00,0.3320440894934311,0.3320440894934311,0.3200998791136482,0.322489470243454,11520000,0.0,0.0
1999-06-25 00:00:00-04:00,0.3200998950788203,0.33084977517129627,0.3200998950788203,0.32726678252220154,7353600,0.0,0.0
1999-06-28 00:00:00-04:00,0.33801668149726544,0.33801668149726544,0.32487816624250404,0.3320441246032715,10915200,0.0,0.0
1999-06-29 00:00:00-04:00,0.3368223992201031,0.34040536524937676,0.3320441725853809,0.33562713861465454,9268800,0.0,0.0
1999-06-30 00:00:00-04:00,0.34637697972728243,0.36548805236816406,0.3392110211819855,0.36548805236816406,26923200,0.0,0.0
1999-07-01 00:00:00-04:00,0.36548808970713664,0.36548808970713664,0.3272668426658821,0.34637701511383057,8899200,0.0,0.0
1999-07-02 00:00:00-04:00,0.3511553023993064,0.3714597821235657,0.34398841239935823,0.3714597821235657,22488000,0.0,0.0
1999-07-06 00:00:00-04:00,0.3750426828105796,0.3750426828105796,0.367876724075433,0.3726540207862854,19809600,0.0,0.0
1999-07-07 00:00:00-04:00,0.37504267287447174,0.37504267287447174,0.36548805236816406,0.36548805236816406,6312000,0.0,0.0
1999-07-08 00:00:00-04:00,0.3678766625274177,0.3798208454581073,0.3559324522589966,0.3738482892513275,18604800,0.0,0.0
1999-07-09 00:00:00-04:00,0.37265407768584746,0.4084866652818395,0.37265407768584746,0.4054999351501465,21172800,0.0,0.0
1999-07-12 00:00:00-04:00,0.429985360924723,0.44192954452943023,0.4132638538011154,0.42401373386383057,40104000,0.0,0.0
1999-07-13 00:00:00-04:00,0.4287910873181775,0.4311797493966788,0.40609702061953223,0.42520812153816223,13886400,0.0,0.0
1999-07-14 00:00:00-04:00,0.4252080516964302,0.43476264376559093,0.4060969539168569,0.408486545085907,13795200,0.0,0.0
1999-07-15 00:00:00-04:00,0.4120696242703026,0.4252081693239054,0.4108753204345703,0.4108753204345703,13704000,0.0,0.0
1999-07-16 00:00:00-04:00,0.418041137145818,0.42281936235071516,0.4108751798938565,0.4192354679107666,10387200,0.0,0.0
1999-07-19 00:00:00-04:00,0.4204297988412239,0.421624129684302,0.4060969539168569,0.408486545085907,4363200,0.0,0.0
1999-07-20 00:00:00-04:00,0.408486539908586,0.408486539908586,0.3869868080530848,0.4013196527957916,17875200,0.0,0.0
1999-07-21 00:00:00-04:00,0.39654239564605676,0.39654239564605676,0.37743129623759375,0.3893755078315735,11208000,0.0,0.0
1999-07-22 00:00:00-04:00,0.386986963949278,0.386986963949278,0.36787681553409124,0.3714597821235657,21326400,0.0,0.0
1999-07-23 00:00:00-04:00,0.37026545081449325,0.38220966605073114,0.37026545081449325,0.3714597821235657,8025600,0.0,0.0
1999-07-26 00:00:00-04:00,0.38101524001660453,0.38101524001660453,0.3726540207862854,0.3726540207862854,6052800,0.0,0.0
1999-07-27 00:00:00-04:00,0.3726539584389993,0.3750426200636558,0.3678766625274177,0.3738482892513275,9859200,0.0,0.0
1999-07-28 00:00:00-04:00,0.3726540247813947,0.3845982098384691,0.37145969375644355,0.37982091307640076,24422400,0.0,0.0
1999-07-29 00:00:00-04:00,0.372654042735423,0.38459822836795404,0.3702653805704378,0.3834038972854614,38880000,0.0,0.0
1999-07-30 00:00:00-04:00,0.38340380515268885,0.3941536844572454,0.3822095016949276,0.38459813594818115,45230400,0.0,0.0
1999-08-02 00:00:00-04:00,0.38459821642796643,0.38937554060962315,0.38220958167487484,0.388181209564209,31334400,0.0,0.0
1999-08-03 00:00:00-04:00,0.38818121169582004,0.38818121169582004,0.375042695316539,0.37862566113471985,25521600,0.0,0.0
1999-08-04 00:00:00-04:00,0.38101525272172143,0.382209583773694,0.37743133008274726,0.37862566113471985,8995200,0.0,0.0
1999-08-05 00:00:00-04:00,0.37862557982559386,0.38459813594818115,0.37265395318586336,0.38459813594818115,24057600,0.0,0.0
1999-08-06 00:00:00-04:00,0.38340380515268885,0.38579246674367346,0.3822095016949276,0.38459813594818115,18398400,0.0,0.0
1999-08-09 00:00:00-04:00,0.38579246674367346,0.3893754591301504,0.3822095016949276,0.38459813594818115,3105600,0.0,0.0
1999-08-10 00:00:00-04:00,0.38698683782703874,0.4084865713366843,0.38459817598737867,0.3917641341686249,21206400,0.0,0.0
1999-08-11 00:00:00-04:00,0.3989310295512208,0.42281942536271183,0.394153733117205,0.4180411994457245,19771200,0.0,0.0
1999-08-12 00:00:00-04:00,0.42042976929025255,0.4490954571241461,0.4180411351097197,0.4383465349674225,23961600,0.0,0.0
1999-08-13 00:00:00-04:00,0.4347627815143604,0.4431240022102098,0.4299854839661572,0.43356847763061523,8467200,0.0,0.0
1999-08-16 00:00:00-04:00,0.4371522432446273,0.4371522432446273,0.40251399637688995,0.4168468415737152,22344000,0.0,0.0
1999-08-17 00:00:00-04:00,0.4180411994457245,0.42520808724858694,0.4072913188140493,0.4180411994457245,19353600,0.0,0.0
1999-08-18 00:00:00-04:00,0.41326390087832127,0.4323740719383257,0.4049027089603191,0.4275967478752136,27988800,0.0,0.0
1999-08-19 00:00:00-04:00,0.4574566246841164,0.5422593481764437,0.44192945170173126,0.5183709859848022,196699200,0.0,0.0
1999-08-20 00:00:00-04:00,0.5195655078623911,0.523149375875427,0.49448368061670755,0.513593852519989,35308800,0.0,0.0
1999-08-23 00:00:00-04:00,0.5064269701433419,0.5064269701433419,0.46581796589643437,0.48253947496414185,50798400,0.0,0.0
1999-08-24 00:00:00-04:00,0.4753725018612063,0.48492802256239914,0.4514850396569812,0.4801506996154785,39806400,0.0,0.0
1999-08-25 00:00:00-04:00,0.4813452265006603,0.48612255139434357,0.4586511836402488,0.4777613580226898,35035200,0.0,0.0
1999-08-26 00:00:00-04:00,0.477761256208686,0.48492811682961473,0.4634284097743502,0.47059527039527893,27537600,0.0,0.0
1999-08-27 00:00:00-04:00,0.48015068214752366,0.51598235256057,0.47776114595364344,0.4968721866607666,55238400,0.0,0.0
1999-08-30 00:00:00-04:00,0.5052328248708291,0.5147883513400806,0.4741784573556109,0.49508100748062134,15864000,0.0,0.0
1999-08-31 00:00:00-04:00,0.4968722127204122,0.53987074435562,0.4873166918656886,0.5374820828437805,78686400,0.0,0.0
1999-09-01 00:00:00-04:00,0.5374821953891862,0.5374821953891862,0.5040383027983947,0.5123994946479797,56534400,0.0,0.0
1999-09-02 00:00:00-04:00,0.49567806878234194,0.508816586856647,0.48492821312014767,0.5064270496368408,34108800,0.0,0.0
1999-09-03 00:00:00-04:00,0.5159824936073939,0.5231493545334982,0.5064269706417743,0.510010838508606,25886400,0.0,0.0
1999-09-07 00:00:00-04:00,0.5183710202681975,0.5183710202681975,0.5052325076745829,0.507621169090271,12441600,0.0,0.0
1999-09-08 00:00:00-04:00,0.508816586856647,0.5123995804748134,0.5064270496368408,0.5064270496368408,17006400,0.0,0.0
1999-09-09 00:00:00-04:00,0.5112052075065607,0.5147882008320194,0.4897054979385611,0.4992610216140747,20947200,0.0,0.0
1999-09-10 00:00:00-04:00,0.5076213808428962,0.5135939116808688,0.5040383872247299,0.5064270496368408,16742400,0.0,0.0
1999-09-13 00:00:00-04:00,0.5088164886041986,0.5088164886041986,0.4849281194805426,0.4897054433822632,17443200,0.0,0.0
1999-09-14 00:00:00-04:00,0.4897056129640191,0.4897056129640191,0.4729840987099227,0.4753727614879608,25036800,0.0,0.0
1999-09-15 00:00:00-04:00,0.46940091953673113,0.48492809628204425,0.46581792678184764,0.47895556688308716,21273600,0.0,0.0
1999-09-16 00:00:00-04:00,0.47298394114194037,0.477761265106518,0.46103975642295825,0.46701228618621826,15811200,0.0,0.0
1999-09-17 00:00:00-04:00,0.4640256461863341,0.4682066800240918,0.44909560464771675,0.46581801772117615,17164800,0.0,0.0
1999-09-20 00:00:00-04:00,0.45745685740681613,0.4634285135890596,0.44909563660621643,0.44909563660621643,22910400,0.0,0.0
1999-09-21 00:00:00-04:00,0.43954103772408587,0.44192967283931955,0.4001254554891332,0.40609708428382874,73732800,0.0,0.0
1999-09-22 00:00:00-04:00,0.40609696436831655,0.41804117525166007,0.382209526760013,0.4156525135040283,37598400,0.0,0.0
1999-09-23 00:00:00-04:00,0.4168468612890817,0.4180411922113509,0.37743128909400225,0.38101521134376526,37958400,0.0,0.0
1999-09-24 00:00:00-04:00,0.382209599950044,0.39176419409473223,0.32009995390540114,0.34637701511383057,68491200,0.0,0.0
1999-09-27 00:00:00-04:00,0.3690709822323331,0.37504263655658476,0.34637694618528597,0.36787667870521545,43200000,0.0,0.0
1999-09-28 00:00:00-04:00,0.36847380541258545,0.4060969487698226,0.36787666733634694,0.4013196527957916,41318400,0.0,0.0
1999-09-29 00:00:00-04:00,0.40968084447726055,0.4252080190526646,0.3630983912682261,0.36907094717025757,59404800,0.0,0.0
1999-09-30 00:00:00-04:00,0.3822095238908648,0.39415370734681354,0.36309842576290335,0.36787667870521545,34252800,0.0,0.0
1999-10-01 00:00:00-04:00,0.3619041572813825,0.37504267287447174,0.34637697972728243,0.36548805236816406,34776000,0.0,0.0
1999-10-04 00:00:00-04:00,0.3774313174971378,0.37862564850928493,0.367876724075433,0.3726540207862854,17760000,0.0,0.0
1999-10-05 00:00:00-04:00,0.3726539680335425,0.41087520677206324,0.3726539680335425,0.408486545085907,47808000,0.0,0.0
1999-10-06 00:00:00-04:00,0.4096809303992062,0.47776126939844843,0.4060970079105681,0.4574567675590515,150873600,0.0,0.0
1999-10-07 00:00:00-04:00,0.4765669439447807,0.4765669439447807,0.4252081131813937,0.4275967478752136,48729600,0.0,0.0
1999-10-08 00:00:00-04:00,0.42759682688016337,0.46223418235261093,0.4108753420999051,0.44909563660621643,39892800,0.0,0.0
1999-10-11 00:00:00-04:00,0.45267947425194627,0.4538738052626918,0.42520811138969566,0.43715229630470276,54446400,0.0,0.0
1999-10-12 00:00:00-04:00,0.4395410119290931,0.44431830921693993,0.4299854605325225,0.43117979168891907,32299200,0.0,0.0
1999-10-13 00:00:00-04:00,0.4264023273078307,0.4264023273078307,0.4108751798938565,0.4192354679107666,28036800,0.0,0.0
1999-10-14 00:00:00-04:00,0.4204299151468666,0.4204299151468666,0.4060970662575315,0.4108753204345703,19233600,0.0,0.0
1999-10-15 00:00:00-04:00,0.39056980548714393,0.41087520677206324,0.3893754746440658,0.408486545085907,21072000,0.0,0.0
1999-10-18 00:00:00-04:00,0.4096808853847501,0.4096808853847501,0.38459816014858883,0.3869868218898773,21518400,0.0,0.0
1999-10-19 00:00:00-04:00,0.39893115184777306,0.39893115184777306,0.3642928921236175,0.3714597821235657,30892800,0.0,0.0
1999-10-20 00:00:00-04:00,0.37743124903010156,0.3893754591301504,0.37145962239037106,0.38459813594818115,34872000,0.0,0.0
1999-10-21 00:00:00-04:00,0.3834038413293592,0.4025140106678009,0.3726539883482145,0.4025140106678009,38212800,0.0,0.0
1999-10-22 00:00:00-04:00,0.4013197925031353,0.42401386308683137,0.4013197925031353,0.4120696485042572,28675200,0.0,0.0
1999-10-25 00:00:00-04:00,0.4096809022565143,0.41565252951793047,0.3917641341686249,0.3917641341686249,21384000,0.0,0.0
1999-10-26 00:00:00-04:00,0.4084865702431273,0.4443182200193405,0.4060969789269109,0.429985374212265,48124800,0.0,0.0
1999-10-27 00:00:00-04:00,0.4323741290269975,0.43476276403620173,0.4037084312483273,0.4108753204345703,21412800,0.0,0.0
1999-10-28 00:00:00-04:00,0.41326386767827045,0.4204298258595166,0.38937549966669877,0.3917641341686249,22276800,0.0,0.0
1999-10-29 00:00:00-04:00,0.39654232075025825,0.42998530316755945,0.3941536593116616,0.4228193461894989,33052800,0.0,0.0
1999-11-01 00:00:00-05:00,0.41565263970795874,0.46581805086967465,0.41565263970795874,0.44909563660621643,78254400,0.0,0.0
1999-11-02 00:00:00-05:00,0.457456852416828,0.48015089527723953,0.45387388608430645,0.4777613580226898,83750400,0.0,0.0
1999-11-03 00:00:00-05:00,0.4968723071905173,0.5374821850350231,0.49328843943399325,0.5243436694145203,201168000,0.0,0.0
1999-11-04 00:00:00-05:00,0.5303152267321795,0.5721194278661863,0.5303152267321795,0.5577865839004517,126033600,0.0,0.0
1999-11-05 00:00:00-05:00,0.5733138760247014,0.5780912000557239,0.51359382640672,0.5398708581924438,61636800,0.0,0.0
1999-11-08 00:00:00-05:00,0.5231494156584896,0.5709252864536216,0.5064270298129153,0.5553981065750122,47001600,0.0,0.0
1999-11-09 00:00:00-05:00,0.5542038683903135,0.5565925311096489,0.5255381661426733,0.5470370054244995,27235200,0.0,0.0
1999-11-10 00:00:00-05:00,0.548828274476608,0.5494254399083748,0.5315096021479254,0.5422594547271729,14404800,0.0,0.0
1999-11-11 00:00:00-05:00,0.5422593695124791,0.60914626139648,0.530315187946696,0.5804805755615234,56270400,0.0,0.0
1999-11-12 00:00:00-05:00,0.6055627197468197,0.6115352511405945,0.5709253619324779,0.6115352511405945,50150400,0.0,0.0
1999-11-15 00:00:00-05:00,0.6157153019042642,0.634228308855894,0.5900354335086222,0.5995909571647644,36220800,0.0,0.0
1999-11-16 00:00:00-05:00,0.6139237410438071,0.6688664654076252,0.6115350790814725,0.6569222807884216,72379200,0.0,0.0
1999-11-17 00:00:00-05:00,0.6688665893674922,0.7166424618909942,0.6593110649397147,0.6820051074028015,78638400,0.0,0.0
1999-11-18 00:00:00-05:00,0.6963378896207467,0.7023095450585506,0.6784211736921181,0.6843937039375305,23596800,0.0,0.0
1999-11-19 00:00:00-05:00,0.7668076688081792,0.8480265431351404,0.7644181322274928,0.8193608522415161,216518400,0.0,0.0
1999-11-22 00:00:00-05:00,0.8402636095156845,0.8408607751133121,0.7691965293595551,0.8181667327880859,54019200,0.0,0.0
1999-11-23 00:00:00-05:00,0.7345582297747105,0.7680021244551375,0.7261979122103065,0.7596409320831299,55324800,0.0,0.0
1999-11-24 00:00:00-05:00,0.7560578998850642,0.7644182170186998,0.6796154658179034,0.735752522945404,40684800,0.0,0.0
1999-11-26 00:00:00-05:00,0.7285864891800528,0.7357524748259296,0.7070867826274194,0.7309751510620117,7176000,0.0,0.0
