,resid
1986-11-06,0.00959253217334502
1986-11-07,-0.0086860403303055
1986-11-10,3.230277217540229e-05
1986-11-11,0.0030439174193212983
1986-11-12,-0.0010869127553164138
1986-11-13,0.0057315176283815735
1986-11-14,-0.009490695584198367
1986-11-17,0.003518410061972535
1986-11-18,-0.0011923024040380262
1986-11-19,-0.004679998461552979
1986-11-20,0.007233271554662481
1986-11-21,-0.011045421648402432
1986-11-24,0.005501984094753024
1986-11-25,0.006099936963917118
1986-11-26,-0.0007119667571298511
1986-11-28,0.006589735106180063
1986-12-01,-0.011527852702516567
1986-12-02,0.0016949132434285865
1986-12-03,0.0026683411020090777
1986-12-04,-0.0007655438822003874
1986-12-05,0.007286733940789671
1986-12-08,-0.010777200746914978
1986-12-09,0.0009443059913068598
1986-12-10,0.003955136837370898
