,trend
1986-11-18,0.0913688495755162
1986-11-19,0.09319195449352115
1986-11-20,0.09651632308959737
1986-11-21,0.10102038085460477
1986-11-24,0.10466657429933623
1986-11-25,0.10659689903259616
1986-11-26,0.10745489001274222
1986-11-28,0.10681148320436629
1986-12-01,0.10579276680946051
1986-12-02,0.10525661110877917
1986-12-03,0.1049349129199978
1986-12-04,0.10482768863439486
1986-12-05,0.10450599342584797
1986-12-08,0.10450599342584611
1986-12-09,0.1043987423181534
1986-12-10,0.10364811718463598
1986-12-11,0.10257564783095978
1986-12-12,0.10182488709688188
1986-12-15,0.10112773180007786
1986-12-16,0.10043072104454154
1986-12-17,0.10096689313650319
1986-12-18,0.1022538155317314
1986-12-19,0.10354073941708061
1986-12-22,0.10455959886312748
1986-12-23,0.10536386072636025
