,resid(t-5),resid(t-4),resid(t-3),resid(t-2),resid(t-1),resid(t)
1986-03-20,0.45006117003437685,0.4529643143338348,0.4492586176290559,0.45200074794849815,0.45234459796365717,0.45107275713365363
1986-03-21,0.4529643143338348,0.4492586176290559,0.45200074794849815,0.45234459796365717,0.45107275713365363,0.4530163048281529
1986-03-24,0.4492586176290559,0.45200074794849815,0.45234459796365717,0.45107275713365363,0.4530163048281529,0.4483836549287777
1986-03-25,0.45200074794849815,0.45234459796365717,0.45107275713365363,0.4530163048281529,0.4483836549287777,0.45172739768024567
1986-03-26,0.45234459796365717,0.45107275713365363,0.4530163048281529,0.4483836549287777,0.45172739768024567,0.45242664242036595
1986-03-27,0.45107275713365363,0.4530163048281529,0.4483836549287777,0.45172739768024567,0.45242664242036595,0.4513188035075683
1986-03-31,0.4530163048281529,0.4483836549287777,0.45172739768024567,0.45242664242036595,0.4513188035075683,0.45318033751694475
1986-04-01,0.4483836549287777,0.45172739768024567,0.45242664242036595,0.4513188035075683,0.45318033751694475,0.4486570420469518
1986-04-02,0.45172739768024567,0.45242664242036595,0.4513188035075683,0.45318033751694475,0.4486570420469518,0.451891424480647
1986-04-03,0.45242664242036595,0.4513188035075683,0.45318033751694475,0.4486570420469518,0.451891424480647,0.4524266448896914
1986-04-04,0.4513188035075683,0.45318033751694475,0.4486570420469518,0.451891424480647,0.4524266448896914,0.4511547727182573
1986-04-07,0.45318033751694475,0.4486570420469518,0.451891424480647,0.4524266448896914,0.4511547727182573,0.452934290003342
1986-04-08,0.4486570420469518,0.451891424480647,0.4524266448896914,0.4511547727182573,0.452934290003342,0.4486843833610599
1986-04-09,0.451891424480647,0.4524266448896914,0.4511547727182573,0.452934290003342,0.4486843833610599,0.4519460964717679
1986-04-10,0.4524266448896914,0.4511547727182573,0.452934290003342,0.4486843833610599,0.4519460964717679,0.4522626152400687
1986-04-11,0.4511547727182573,0.452934290003342,0.4486843833610599,0.4519460964717679,0.4522626152400687,0.4511274359629043
1986-04-14,0.452934290003342,0.4486843833610599,0.4519460964717679,0.4522626152400687,0.4511274359629043,0.45315296581114733
1986-04-15,0.4486843833610599,0.4519460964717679,0.4522626152400687,0.4511274359629043,0.45315296581114733,0.44860230224437453
1986-04-16,0.4519460964717679,0.4522626152400687,0.4511274359629043,0.45315296581114733,0.44860230224437453,0.45219220913755614
1986-04-17,0.4522626152400687,0.4511274359629043,0.45315296581114733,0.44860230224437453,0.45219220913755614,0.45267272507435935
1986-04-18,0.4511274359629043,0.45315296581114733,0.44860230224437453,0.45219220913755614,0.45267272507435935,0.4509087565460847
1986-04-21,0.45315296581114733,0.44860230224437453,0.45219220913755614,0.45267272507435935,0.4509087565460847,0.45313939155273597
