,trend(t-5),trend(t-4),trend(t-3),trend(t-2),trend(t-1),trend(t)
2010-08-16,1.2875999927520627,1.249600005149811,1.2326666116714504,1.2217332124710336,1.223333215713511,1.2349332094192504
2010-08-17,1.249600005149811,1.2326666116714504,1.2217332124710336,1.223333215713511,1.2349332094192504,1.2507999897003428
2010-08-18,1.2326666116714504,1.2217332124710336,1.223333215713511,1.2349332094192504,1.2507999897003428,1.261199975013743
2010-08-19,1.2217332124710336,1.223333215713511,1.2349332094192504,1.2507999897003428,1.261199975013743,1.2791999816894783
2010-08-20,1.223333215713511,1.2349332094192504,1.2507999897003428,1.261199975013743,1.2791999816894783,1.2798665761947707
2010-08-23,1.2349332094192504,1.2507999897003428,1.261199975013743,1.2791999816894783,1.2798665761947707,1.2949333667755305
2010-08-24,1.2507999897003428,1.261199975013743,1.2791999816894783,1.2798665761947707,1.2949333667755305,1.307733368873619
2010-08-25,1.261199975013743,1.2791999816894783,1.2798665761947707,1.2949333667755305,1.307733368873619,1.31573338508609
2010-08-26,1.2791999816894783,1.2798665761947707,1.2949333667755305,1.307733368873619,1.31573338508609,1.312266778945928
2010-08-27,1.2798665761947707,1.2949333667755305,1.307733368873619,1.31573338508609,1.312266778945928,1.3160001754760666
2010-08-30,1.2949333667755305,1.307733368873619,1.31573338508609,1.312266778945928,1.3160001754760666,1.3233333826064888
2010-08-31,1.307733368873619,1.31573338508609,1.312266778945928,1.3160001754760666,1.3233333826064888,1.3407999992370785
2010-09-01,1.31573338508609,1.312266778945928,1.3160001754760666,1.3233333826064888,1.3407999992370785,1.358799982070923
2010-09-02,1.312266778945928,1.3160001754760666,1.3233333826064888,1.3407999992370785,1.358799982070923,1.3677331924438427
2010-09-03,1.3160001754760666,1.3233333826064888,1.3407999992370785,1.358799982070923,1.3677331924438427,1.3866663932800445
2010-09-07,1.3233333826064888,1.3407999992370785,1.358799982070923,1.3677331924438427,1.3866663932800445,1.390133190155047
2010-09-08,1.3407999992370785,1.358799982070923,1.3677331924438427,1.3866663932800445,1.390133190155047,1.3782665729522756
2010-09-09,1.358799982070923,1.3677331924438427,1.3866663932800445,1.390133190155047,1.3782665729522756,1.373866581916837
2010-09-10,1.3677331924438427,1.3866663932800445,1.390133190155047,1.3782665729522756,1.373866581916837,1.3815999746322682
2010-09-13,1.3866663932800445,1.390133190155047,1.3782665729522756,1.373866581916837,1.3815999746322682,1.3959999799728622
2010-09-14,1.390133190155047,1.3782665729522756,1.373866581916837,1.3815999746322682,1.3959999799728622,1.399066591262825
2010-09-15,1.3782665729522756,1.373866581916837,1.3815999746322682,1.3959999799728622,1.399066591262825,1.399866604805008
2010-09-16,1.373866581916837,1.3815999746322682,1.3959999799728622,1.399066591262825,1.399866604805008,1.4044000148773346
2010-09-17,1.3815999746322682,1.3959999799728622,1.399066591262825,1.399866604805008,1.4044000148773346,1.399733424186722
2010-09-20,1.3959999799728622,1.399066591262825,1.399866604805008,1.4044000148773346,1.399733424186722,1.3716002225875854
