,resid(t-5),resid(t-4),resid(t-3),resid(t-2),resid(t-1),resid(t)
2010-07-07,0.1018048370369092,0.1066243002159846,0.0006888024560555,-0.0831022969220806,0.0120780337801327,-0.0671289121619878
2010-07-08,0.1066243002159846,0.0006888024560555,-0.0831022969220806,0.0120780337801327,-0.0671289121619878,0.009997384284292
2010-07-09,0.0006888024560555,-0.0831022969220806,0.0120780337801327,-0.0671289121619878,0.009997384284292,-0.0481110222586002
2010-07-12,-0.0831022969220806,0.0120780337801327,-0.0671289121619878,0.009997384284292,-0.0481110222586002,-0.1329686394666464
2010-07-13,0.0120780337801327,-0.0671289121619878,0.009997384284292,-0.0481110222586002,-0.1329686394666464,0.1235442031374627
2010-07-14,-0.0671289121619878,0.009997384284292,-0.0481110222586002,-0.1329686394666464,0.1235442031374627,0.0743382537849878
2010-07-15,0.009997384284292,-0.0481110222586002,-0.1329686394666464,0.1235442031374627,0.0743382537849878,-0.0493360593573428
2010-07-16,-0.0481110222586002,-0.1329686394666464,0.1235442031374627,0.0743382537849878,-0.0493360593573428,-0.0551777489431476
2010-07-19,-0.1329686394666464,0.1235442031374627,0.0743382537849878,-0.0493360593573428,-0.0551777489431476,0.0167647370363644
2010-07-20,0.1235442031374627,0.0743382537849878,-0.0493360593573428,-0.0551777489431476,0.0167647370363644,0.1108776200762571
2010-07-21,0.0743382537849878,-0.0493360593573428,-0.0551777489431476,0.0167647370363644,0.1108776200762571,-0.0224619066230323
2010-07-22,-0.0493360593573428,-0.0551777489431476,0.0167647370363644,0.1108776200762571,-0.0224619066230323,-0.0198692634360448
2010-07-23,-0.0551777489431476,0.0167647370363644,0.1108776200762571,-0.0224619066230323,-0.0198692634360448,-0.0309114105947539
2010-07-26,0.0167647370363644,0.1108776200762571,-0.0224619066230323,-0.0198692634360448,-0.0309114105947539,-0.0679018488858943
2010-07-27,0.1108776200762571,-0.0224619066230323,-0.0198692634360448,-0.0309114105947539,-0.0679018488858943,0.130344640111032
2010-07-28,-0.0224619066230323,-0.0198692634360448,-0.0309114105947539,-0.0679018488858943,0.130344640111032,0.0403376424797232
2010-07-29,-0.0198692634360448,-0.0309114105947539,-0.0679018488858943,0.130344640111032,0.0403376424797232,-0.0461355998770646
2010-07-30,-0.0309114105947539,-0.0679018488858943,0.130344640111032,0.0403376424797232,-0.0461355998770646,-0.1191780455358727
2010-08-02,-0.0679018488858943,0.130344640111032,0.0403376424797232,-0.0461355998770646,-0.1191780455358727,-0.0687018385862167
2010-08-03,0.130344640111032,0.0403376424797232,-0.0461355998770646,-0.1191780455358727,-0.0687018385862167,0.2148778546801087
2010-08-04,0.0403376424797232,-0.0461355998770646,-0.1191780455358727,-0.0687018385862167,0.2148778546801087,0.0542044485100318
2010-08-05,-0.0461355998770646,-0.1191780455358727,-0.0687018385862167,0.2148778546801087,0.0542044485100318,-0.0444028451697106
2010-08-06,-0.1191780455358727,-0.0687018385862167,0.2148778546801087,0.0542044485100318,-0.0444028451697106,-0.0898443825490719
2010-08-09,-0.0687018385862167,0.2148778546801087,0.0542044485100318,-0.0444028451697106,-0.0898443825490719,-0.052035283181531
2010-08-10,0.2148778546801087,0.0542044485100318,-0.0444028451697106,-0.0898443825490719,-0.052035283181531,0.1642116178027051
2010-08-11,0.0542044485100318,-0.0444028451697106,-0.0898443825490719,-0.052035283181531,0.1642116178027051,-0.0135289346687018
2010-08-12,-0.0444028451697106,-0.0898443825490719,-0.052035283181531,0.1642116178027051,-0.0135289346687018,-0.0848028018729522
2010-08-13,-0.0898443825490719,-0.052035283181531,0.1642116178027051,-0.0135289346687018,-0.0848028018729522,-0.06544457748015
2010-08-16,-0.052035283181531,0.1642116178027051,-0.0135289346687018,-0.0848028018729522,-0.06544457748015,-0.0540354958509158
2010-08-17,0.1642116178027051,-0.0135289346687018,-0.0848028018729522,-0.06544457748015,-0.0540354958509158,0.1710116494646368
2010-08-18,-0.0135289346687018,-0.0848028018729522,-0.06544457748015,-0.0540354958509158,0.1710116494646368,0.0159376705177531
2010-08-19,-0.0848028018729522,-0.06544457748015,-0.0540354958509158,0.1710116494646368,0.0159376705177531,-0.0629356696860625
2010-08-20,-0.06544457748015,-0.0540354958509158,0.1710116494646368,0.0159376705177531,-0.0629356696860625,-0.0699780113943321
2010-08-23,-0.0540354958509158,0.1710116494646368,0.0159376705177531,-0.0629356696860625,-0.0699780113943321,-0.0240356198285952
2010-08-24,0.1710116494646368,0.0159376705177531,-0.0629356696860625,-0.0699780113943321,-0.0240356198285952,0.1174112428179108
2010-08-25,0.0159376705177531,-0.0629356696860625,-0.0699780113943321,-0.0240356198285952,0.1174112428179108,0.0367382133491537
2010-08-26,-0.0629356696860625,-0.0699780113943321,-0.0240356198285952,0.1174112428179108,0.0367382133491537,-0.0320024564520946
2010-08-27,-0.0699780113943321,-0.0240356198285952,0.1174112428179108,0.0367382133491537,-0.0320024564520946,-0.0661115296133111
2010-08-30,-0.0240356198285952,0.1174112428179108,0.0367382133491537,-0.0320024564520946,-0.0661115296133111,-0.0697686663602369
2010-08-31,0.1174112428179108,0.0367382133491537,-0.0320024564520946,-0.0661115296133111,-0.0697686663602369,0.1030115951052082
2010-09-01,0.0367382133491537,-0.0320024564520946,-0.0661115296133111,-0.0697686663602369,0.1030115951052082,0.0303376520164814
2010-09-02,-0.0320024564520946,-0.0661115296133111,-0.0697686663602369,0.1030115951052082,0.0303376520164814,-0.0001357867972384
2010-09-03,-0.0661115296133111,-0.0697686663602369,0.1030115951052082,0.0303376520164814,-0.0001357867972384,-0.0467778332479774
2010-09-07,-0.0697686663602369,0.1030115951052082,0.0303376520164814,-0.0001357867972384,-0.0467778332479774,-0.0919024220441712
2010-09-08,0.1030115951052082,0.0303376520164814,-0.0001357867972384,-0.0467778332479774,-0.0919024220441712,0.1602110255709193
2010-09-09,0.0303376520164814,-0.0001357867972384,-0.0467778332479774,-0.0919024220441712,0.1602110255709193,0.0326050365455673
2010-09-10,-0.0001357867972384,-0.0467778332479774,-0.0919024220441712,0.1602110255709193,0.0326050365455673,-0.0733356549994579
2010-09-13,-0.0467778332479774,-0.0919024220441712,0.1602110255709193,0.0326050365455673,-0.0733356549994579,-0.0781113751181022
2010-09-14,-0.0919024220441712,0.1602110255709193,0.0326050365455673,-0.0733356549994579,-0.0781113751181022,-0.0621688595746784
2010-09-15,0.1602110255709193,0.0326050365455673,-0.0733356549994579,-0.0781113751181022,-0.0621688595746784,0.2106110204210678
2010-09-16,0.0326050365455673,-0.0733356549994579,-0.0781113751181022,-0.0621688595746784,0.2106110204210678,0.0174046600349599
2010-09-17,-0.0733356549994579,-0.0781113751181022,-0.0621688595746784,0.2106110204210678,0.0174046600349599,-0.087469036843035
2010-09-20,-0.0781113751181022,-0.0621688595746784,0.2106110204210678,0.0174046600349599,-0.087469036843035,-0.0310445673711922
2010-09-21,-0.0621688595746784,0.2106110204210678,0.0174046600349599,-0.087469036843035,-0.0310445673711922,-0.0396354428266164
2010-09-22,0.2106110204210678,0.0174046600349599,-0.087469036843035,-0.0310445673711922,-0.0396354428266164,0.1183447946062661
2010-09-23,0.0174046600349599,-0.087469036843035,-0.0310445673711922,-0.0396354428266164,0.1183447946062661,-0.0145955478660485
2010-09-24,-0.087469036843035,-0.0310445673711922,-0.0396354428266164,0.1183447946062661,-0.0145955478660485,-0.0492028072135006
2010-09-27,-0.0310445673711922,-0.0396354428266164,0.1183447946062661,-0.0145955478660485,-0.0492028072135006,-0.0757107861288267
2010-09-28,-0.0396354428266164,0.1183447946062661,-0.0145955478660485,-0.0492028072135006,-0.0757107861288267,-0.0367020836805286
2010-09-29,0.1183447946062661,-0.0145955478660485,-0.0492028072135006,-0.0757107861288267,-0.0367020836805286,0.2115442384233872
2010-09-30,-0.0145955478660485,-0.0492028072135006,-0.0757107861288267,-0.0367020836805286,0.2115442384233872,-0.0185949480048833
2010-10-01,-0.0492028072135006,-0.0757107861288267,-0.0367020836805286,0.2115442384233872,-0.0185949480048833,-0.0644028499381452
2010-10-04,-0.0757107861288267,-0.0367020836805286,0.2115442384233872,-0.0185949480048833,-0.0644028499381452,-0.0451779730566218
2010-10-05,-0.0367020836805286,0.2115442384233872,-0.0185949480048833,-0.0644028499381452,-0.0451779730566218,-0.044435452554112
2010-10-06,0.2115442384233872,-0.0185949480048833,-0.0644028499381452,-0.0451779730566218,-0.044435452554112,0.1300780166140227
2010-10-07,-0.0185949480048833,-0.0644028499381452,-0.0451779730566218,-0.044435452554112,0.1300780166140227,0.0187380397804356
2010-10-08,-0.0644028499381452,-0.0451779730566218,-0.044435452554112,0.1300780166140227,0.0187380397804356,-0.0317358567969736
2010-10-11,-0.0451779730566218,-0.044435452554112,0.1300780166140227,0.0187380397804356,-0.0317358567969736,-0.0725111611135983
2010-10-12,-0.044435452554112,0.1300780166140227,0.0187380397804356,-0.0317358567969736,-0.0725111611135983,-0.0844356289838633
2010-10-13,0.1300780166140227,0.0187380397804356,-0.0317358567969736,-0.0725111611135983,-0.0844356289838633,0.150344644879391
2010-10-14,0.0187380397804356,-0.0317358567969736,-0.0725111611135983,-0.0844356289838633,0.150344644879391,0.0451377952583688
2010-10-15,-0.0317358567969736,-0.0725111611135983,-0.0844356289838633,0.150344644879391,0.0451377952583688,-0.0285362079398341
2010-10-18,-0.0725111611135983,-0.0844356289838633,0.150344644879391,0.0451377952583688,-0.0285362079398341,-0.0777107603796202
2010-10-19,-0.0844356289838633,0.150344644879391,0.0451377952583688,-0.0285362079398341,-0.0777107603796202,-0.0973687163327735
2010-10-20,0.150344644879391,0.0451377952583688,-0.0285362079398341,-0.0777107603796202,-0.0973687163327735,0.1564782727709413
2010-10-21,0.0451377952583688,-0.0285362079398341,-0.0777107603796202,-0.0973687163327735,0.1564782727709413,0.0355376327522349
2010-10-22,-0.0285362079398341,-0.0777107603796202,-0.0973687163327735,0.1564782727709413,0.0355376327522349,-0.0461362436072283
2010-10-25,-0.0777107603796202,-0.0973687163327735,0.1564782727709413,0.0355376327522349,-0.0461362436072283,-0.0691775925405725
2010-10-26,-0.0973687163327735,0.1564782727709413,0.0355376327522349,-0.0461362436072283,-0.0691775925405725,-0.0487022391294068
2010-10-27,0.1564782727709413,0.0355376327522349,-0.0461362436072283,-0.0691775925405725,-0.0487022391294068,0.1286112178316439
2010-10-28,0.0355376327522349,-0.0461362436072283,-0.0691775925405725,-0.0487022391294068,0.1286112178316439,0.014471682358591
2010-10-29,-0.0461362436072283,-0.0691775925405725,-0.0487022391294068,0.1286112178316439,0.014471682358591,-0.0029360606925172
2010-11-01,-0.0691775925405725,-0.0487022391294068,0.1286112178316439,0.014471682358591,-0.0029360606925172,-0.0689113981970107
2010-11-02,-0.0487022391294068,0.1286112178316439,0.014471682358591,-0.0029360606925172,-0.0689113981970107,-0.1367018691037996
2010-11-03,0.1286112178316439,0.014471682358591,-0.0029360606925172,-0.0689113981970107,-0.1367018691037996,0.0795444835177019
2010-11-04,0.014471682358591,-0.0029360606925172,-0.0689113981970107,-0.1367018691037996,0.0795444835177019,0.121271404076423
