,trend
2011-12-12,2.0042664289474286
2011-12-13,1.973999810218801
2011-12-14,1.9334666013717652
2011-12-15,1.8980000019073284
2011-12-16,1.877333402633657
2011-12-19,1.8645334243774414
2011-12-20,1.8532000303268434
2011-12-21,1.8518666267394819
2011-12-22,1.8628000259399313
2011-12-23,1.8709334135055138
2011-12-27,1.8864000082015688
2011-12-28,1.8969334125518598
2011-12-29,1.89933340549469
2011-12-30,1.8878665924071862
2012-01-03,1.8693331956863404
2012-01-04,1.845066595077525
2012-01-05,1.8275999784469807
2012-01-06,1.8214665889740091
2012-01-09,1.8283999919891458
2012-01-10,1.8434665918350424
2012-01-11,1.788533186912557
2012-01-12,1.7798663854599
2012-01-13,1.7690663814545082
2012-01-17,1.749466395378133
2012-01-18,1.7274663925170899
2012-01-19,1.7805331945419514
2012-01-20,1.7914665937423808
2012-01-23,1.806933403015147
2012-01-24,1.8359999895095827
2012-01-25,1.8723999977111818
2012-01-26,1.9097332000732725
2012-01-27,1.9317332029342753
2012-01-30,1.9531997919083148
2012-01-31,1.9706665754318642
2012-02-01,1.994933390617401
2012-02-02,2.02466676235201
2012-02-03,2.0584001779556678
2012-02-06,2.0897336006164755
2012-02-07,2.1208002090454405
2012-02-08,2.120133399963409
2012-02-09,2.1160000324249673
2012-02-10,2.13693323135378
2012-02-13,2.1591998100280763
2012-02-14,2.1805332183838093
2012-02-15,2.232133197784444
2012-02-16,2.2722665786743064
2012-02-17,2.286266565322876
2012-02-21,2.298666572570831
2012-02-22,2.2929331779480386
2012-02-23,2.2749331951141256
2012-02-24,2.2657331943512067
2012-02-27,2.254933214187622
2012-02-28,2.2533331871033018
2012-02-29,2.257199764251719
2012-03-01,2.2591997623443705
2012-03-02,2.249866390228292
2012-03-05,2.2459997653961183
2012-03-06,2.228133201599101
2012-03-07,2.237466621398926
2012-03-08,2.2673334121704003
2012-03-09,2.3070667743683266
2012-03-12,2.3360002040863037
2012-03-13,2.361733388900757
2012-03-14,2.3694667816162314
2012-03-15,2.355733394622823
2012-03-16,2.3406668186187845
2012-03-19,2.3388000011444294
2012-03-20,2.330800008773804
2012-03-21,2.314266633987457
2012-03-22,2.346533250808726
2012-03-23,2.3862664699554443
2012-03-26,2.4222664833068746
2012-03-27,2.461333274841319
2012-03-28,2.503466653823853
2012-03-29,2.492533445358297
