,true,pred
2010-07-07,0.5165778384459588,0.52261555
2010-07-08,0.5185204789695392,0.5228654
2010-07-09,0.5170568569558784,0.52300876
2010-07-12,0.514919481592112,0.5230617
2010-07-13,0.5213804717578803,0.5231408
2010-07-14,0.5201410829162296,0.5230125
2010-07-15,0.517026000985599,0.52277076
2010-07-16,0.5168788617679981,0.52280736
2010-07-19,0.5186909335913646,0.52282846
2010-07-20,0.5210614285951228,0.5226662
2010-07-21,0.5177029013496003,0.5226819
2010-07-22,0.5177682042871236,0.52276856
2010-07-23,0.517490077065589,0.5227289
2010-07-26,0.5165583698824311,0.52271926
2010-07-27,0.5215517596979425,0.52286285
2010-07-28,0.5192846828504736,0.5228469
2010-07-29,0.5171066134688497,0.52271146
2010-07-30,0.5152668360982735,0.5227239
2010-08-02,0.516538219914367,0.5228697
2010-08-03,0.5236809640779919,0.5229343
2010-08-04,0.519633956970564,0.5228323
2010-08-05,0.5171502577207719,0.5227231
2010-08-06,0.5160056860761523,0.52267843
2010-08-09,0.5169580135179688,0.52267104
2010-08-10,0.5224047938290558,0.5227183
2010-08-11,0.5179279031209038,0.5228034
2010-08-12,0.5161326723230694,0.52282876
2010-08-13,0.5166202631047195,0.52287036
2010-08-16,0.5169076325925728,0.52287644
2010-08-17,0.5225760715602159,0.5229243
2010-08-18,0.5186701016182402,0.5229133
2010-08-19,0.5166834569332228,0.52279717
2010-08-20,0.5165060759488667,0.52274674
2010-08-23,0.51766326300073,0.5227877
2010-08-24,0.5212259960758466,0.5227971
2010-08-25,0.519194021205704,0.5228701
2010-08-26,0.5174625960378045,0.5227851
2010-08-27,0.5166034640582092,0.522718
2010-08-30,0.5165113488864429,0.52273583
2010-08-31,0.5208633008543606,0.5228448
2010-09-01,0.5190328052470566,0.5228848
2010-09-02,0.5182652468414276,0.52284724
2010-09-03,0.5170904370331927,0.52277446
2010-09-07,0.5159538486211399,0.52275115
2010-09-08,0.5223040277745986,0.5228189
2010-09-09,0.5190899156396426,0.5227683
2010-09-10,0.516421504345774,0.5227093
2010-09-13,0.5163012145372492,0.52278435
2010-09-14,0.5167027711809555,0.52285826
2010-09-15,0.523573491976764,0.52287155
2010-09-16,0.5187070518338619,0.52281064
2010-09-17,0.5160655157715828,0.522745
2010-09-20,0.5174867231414177,0.522742
2010-09-21,0.5172703380229599,0.52272165
2010-09-22,0.5212495101769831,0.5227367
2010-09-23,0.5179010374976907,0.52286565
2010-09-24,0.517029357311864,0.5228558
2010-09-27,0.5163616800550545,0.52279854
2010-09-28,0.5173442228405898,0.5228862
2010-09-29,0.5235969976705698,0.5229225
2010-09-30,0.5178003014694137,0.52278984
2010-10-01,0.5166465019134122,0.5227136
2010-10-04,0.517130733966703,0.5227263
2010-10-05,0.517149436413005,0.52272636
2010-10-06,0.5215450440427938,0.52278334
2010-10-07,0.5187406367153645,0.52289546
2010-10-08,0.5174693110924289,0.5227868
2010-10-11,0.5164422715199795,0.5227242
2010-10-12,0.5161419205946236,0.52278364
2010-10-13,0.5220555155053004,0.5228864
2010-10-14,0.51940558806357,0.5228786
2010-10-15,0.5175499031578789,0.52277994
2010-10-18,0.5163113051348945,0.52274066
2010-10-19,0.5158161647793357,0.5227648
2010-10-20,0.5222100080019936,0.5228386
2010-10-21,0.5191637812405189,0.5228591
2010-10-22,0.5171065972547132,0.5228087
2010-10-25,0.516526236726355,0.52279896
2010-10-26,0.517041965512825,0.5228076
2010-10-27,0.5215080986313598,0.5227917
2010-10-28,0.5186331766246091,0.5228416
2010-10-29,0.518194714146397,0.5228146
2010-11-01,0.5165329415720792,0.52273345
2010-11-02,0.514825449809035,0.5227448
2010-11-03,0.5202722163080797,0.5229138
2010-11-04,0.5213232249852312,0.5230228
2010-11-05,0.5178488011567619,0.52283657
2010-11-08,0.5155254365631223,0.5227905
2010-11-09,0.5136903161250275,0.5228426
2010-11-10,0.5252661157171739,0.52297086
2010-11-11,0.5180891100716977,0.5227605
2010-11-12,0.5178521610861682,0.52283686
2010-11-15,0.5187393973049264,0.5227993
2010-11-16,0.516027739444006,0.52263373
2010-11-17,0.5207860501020877,0.5225456
2010-11-18,0.51757864341338,0.522815
2010-11-19,0.5162132727958497,0.5228126
2010-11-22,0.5175706877472687,0.522905
2010-11-23,0.5175188562974935,0.522993
2010-11-24,0.5233552046595616,0.5229313
2010-11-26,0.5194492539343398,0.52277845
2010-11-29,0.5162938828770063,0.5225962
2010-11-30,0.5183397446615358,0.5225728
2010-12-01,0.5177875221379971,0.5225768
2010-12-02,0.5212260050837004,0.5226006
2010-12-03,0.518042084271521,0.5227192
2010-12-06,0.5151587563992803,0.52274925
2010-12-07,0.5166773596852635,0.52281606
2010-12-08,0.517834538329797,0.5229588
2010-12-09,0.5226633870876206,0.52299225
2010-12-10,0.519785076326331,0.5228957
2010-12-13,0.5175196950204433,0.5227167
2010-12-14,0.5138630461821383,0.5225578
2010-12-15,0.5155206128978171,0.5227471
2010-12-16,0.5226130049611777,0.52296627
2010-12-17,0.5192779840099849,0.5230025
2010-12-20,0.5172644394719118,0.52294815
2010-12-21,0.5177654795795664,0.5229089
2010-12-22,0.5201450954250408,0.5227112
2010-12-23,0.5231033282571921,0.5224938
2010-12-27,0.5139952483745215,0.52244216
2010-12-28,0.5159311780471427,0.5226715
2010-12-29,0.5186285808879041,0.52280664
2010-12-30,0.5160109482043022,0.52282304
2010-12-31,0.5215886906968098,0.5230568
2011-01-03,0.5188682587846568,0.52312416
2011-01-04,0.516921890014825,0.5228002
2011-01-05,0.5159687448683832,0.5227309
2011-01-06,0.5169244244328007,0.52289903
2011-01-07,0.5228783186790815,0.52290124
2011-01-10,0.5201813834528805,0.52283823
2011-01-11,0.5166700076072185,0.5226876
2011-01-12,0.5168251197121483,0.5226596
2011-01-13,0.5163333524975143,0.52264917
2011-01-14,0.521974925841945,0.5227405
2011-01-18,0.5202418171429357,0.52281415
2011-01-19,0.5170394364995603,0.5227462
2011-01-20,0.5144138187818211,0.52268493
