,resid(t-5),resid(t-4),resid(t-3),resid(t-2),resid(t-1),resid(t)
1997-05-22,0.0263543639439812,-0.0164285467260978,0.0055466831454582,0.0049474987495978,-0.0104824416838255,0.010395886387262
1997-05-23,-0.0164285467260978,0.0055466831454582,0.0049474987495978,-0.0104824416838255,0.010395886387262,-0.0170742228323259
1997-05-27,0.0055466831454582,0.0049474987495978,-0.0104824416838255,0.010395886387262,-0.0170742228323259,0.0087236807474402
1997-05-28,0.0049474987495978,-0.0104824416838255,0.010395886387262,-0.0170742228323259,0.0087236807474402,0.0024998980868909
1997-05-29,-0.0104824416838255,0.010395886387262,-0.0170742228323259,0.0087236807474402,0.0024998980868909,-0.0062118433914695
1997-05-30,0.010395886387262,-0.0170742228323259,0.0087236807474402,0.0024998980868909,-0.0062118433914695,0.0157602880257788
1997-06-02,-0.0170742228323259,0.0087236807474402,0.0024998980868909,-0.0062118433914695,0.0157602880257788,-0.0162924244695797
1997-06-03,0.0087236807474402,0.0024998980868909,-0.0062118433914695,0.0157602880257788,-0.0162924244695797,0.0041920826563102
1997-06-04,0.0024998980868909,-0.0062118433914695,0.0157602880257788,-0.0162924244695797,0.0041920826563102,-0.0030737039338547
1997-06-05,-0.0062118433914695,0.0157602880257788,-0.0162924244695797,0.0041920826563102,-0.0030737039338547,-0.005899042686034
1997-06-06,0.0157602880257788,-0.0162924244695797,0.0041920826563102,-0.0030737039338547,-0.005899042686034,0.0199794877428146
1997-06-09,-0.0162924244695797,0.0041920826563102,-0.0030737039338547,-0.005899042686034,0.0199794877428146,-0.01342822310269
1997-06-10,0.0041920826563102,-0.0030737039338547,-0.005899042686034,0.0199794877428146,-0.01342822310269,0.0031508804091693
1997-06-11,-0.0030737039338547,-0.005899042686034,0.0199794877428146,-0.01342822310269,0.0031508804091693,-0.0007821035276835
1997-06-12,-0.005899042686034,0.0199794877428146,-0.01342822310269,0.0031508804091693,-0.0007821035276835,-0.0038158379993936
1997-06-13,0.0199794877428146,-0.01342822310269,0.0031508804091693,-0.0007821035276835,-0.0038158379993936,0.0171148870248009
1997-06-16,-0.01342822310269,0.0031508804091693,-0.0007821035276835,-0.0038158379993936,0.0171148870248009,-0.0168134271794518
1997-06-17,0.0031508804091693,-0.0007821035276835,-0.0038158379993936,0.0171148870248009,-0.0168134271794518,0.00315008021681
1997-06-18,-0.0007821035276835,-0.0038158379993936,0.0171148870248009,-0.0168134271794518,0.00315008021681,0.0014058995355208
1997-06-19,-0.0038158379993936,0.0171148870248009,-0.0168134271794518,0.00315008021681,0.0014058995355208,-0.0051694416008609
1997-06-20,0.0171148870248009,-0.0168134271794518,0.00315008021681,0.0014058995355208,-0.0051694416008609,0.0167496848959047
1997-06-23,-0.0168134271794518,0.00315008021681,0.0014058995355208,-0.0051694416008609,0.0167496848959047,-0.0182720213824536
1997-06-24,0.00315008021681,0.0014058995355208,-0.0051694416008609,0.0167496848959047,-0.0182720213824536,0.0046610803136151
1997-06-25,0.0014058995355208,-0.0051694416008609,0.0167496848959047,-0.0182720213824536,0.0046610803136151,0.0024474981535579
1997-06-26,-0.0051694416008609,0.0167496848959047,-0.0182720213824536,0.0046610803136151,0.0024474981535579,-0.0052736409507295
1997-06-27,0.0167496848959047,-0.0182720213824536,0.0046610803136151,0.0024474981535579,-0.0052736409507295,0.014822684611713
1997-06-30,-0.0182720213824536,0.0046610803136151,0.0024474981535579,-0.0052736409507295,0.014822684611713,-0.0170742243224414
1997-07-01,0.0046610803136151,0.0024474981535579,-0.0052736409507295,0.014822684611713,-0.0170742243224414,2.5484038279026747e-05
1997-07-02,0.0024474981535579,-0.0052736409507295,0.014822684611713,-0.0170742243224414,2.5484038279026747e-05,-0.0040109050165677
1997-07-03,-0.0052736409507295,0.014822684611713,-0.0170742243224414,2.5484038279026747e-05,-0.0040109050165677,-0.0027736403546856
1997-07-07,0.014822684611713,-0.0170742243224414,2.5484038279026747e-05,-0.0040109050165677,-0.0027736403546856,0.0147706884998387
1997-07-08,-0.0170742243224414,2.5484038279026747e-05,-0.0040109050165677,-0.0027736403546856,0.0147706884998387,-0.0135846256905813
1997-07-09,2.5484038279026747e-05,-0.0040109050165677,-0.0027736403546856,0.0147706884998387,-0.0135846256905813,0.0060674802192935
1997-07-10,-0.0040109050165677,-0.0027736403546856,0.0147706884998387,-0.0135846256905813,0.0060674802192935,0.014114097069609
1997-07-11,-0.0027736403546856,0.0147706884998387,-0.0135846256905813,0.0060674802192935,0.014114097069609,-0.0080866404376566
1997-07-14,0.0147706884998387,-0.0135846256905813,0.0060674802192935,0.014114097069609,-0.0080866404376566,0.0051874850052919
1997-07-15,-0.0135846256905813,0.0060674802192935,0.014114097069609,-0.0080866404376566,0.0051874850052919,-0.00999082174837
1997-07-16,0.0060674802192935,0.014114097069609,-0.0080866404376566,0.0051874850052919,-0.00999082174837,0.0085672826298941
1997-07-17,0.014114097069609,-0.0080866404376566,0.0051874850052919,-0.00999082174837,0.0085672826298941,-0.0002087038647063
1997-07-18,-0.0080866404376566,0.0051874850052919,-0.00999082174837,0.0085672826298941,-0.0002087038647063,-0.0076174401245601
1997-07-21,0.0051874850052919,-0.00999082174837,0.0085672826298941,-0.0002087038647063,-0.0076174401245601,0.0152916837591333
1997-07-22,-0.00999082174837,0.0085672826298941,-0.0002087038647063,-0.0076174401245601,0.0152916837591333,-0.021188624172804
1997-07-23,0.0085672826298941,-0.0002087038647063,-0.0076174401245601,0.0152916837591333,-0.021188624172804,0.0083064810165736
