,trend(t-5),trend(t-4),trend(t-3),trend(t-2),trend(t-1),trend(t)
1997-05-22,0.0875833198428016,0.0851875202357659,0.0845834001898662,0.0789584010839436,0.0766668021678911,0.0754168018698692
1997-05-23,0.0851875202357659,0.0845834001898662,0.0789584010839436,0.0766668021678911,0.0754168018698692,0.0743752017617251
1997-05-27,0.0845834001898662,0.0789584010839436,0.0766668021678911,0.0754168018698692,0.0743752017617251,0.075156401097768
1997-05-28,0.0789584010839436,0.0766668021678911,0.0754168018698692,0.0743752017617251,0.075156401097768,0.0761980012059173
1997-05-29,0.0766668021678911,0.0754168018698692,0.0743752017617251,0.075156401097768,0.0761980012059173,0.0763022005557949
1997-05-30,0.0754168018698692,0.0743752017617251,0.075156401097768,0.0761980012059173,0.0763022005557949,0.0752604007720856
1997-06-02,0.0743752017617251,0.075156401097768,0.0761980012059173,0.0763022005557949,0.0752604007720856,0.07411440014838
1997-06-03,0.075156401097768,0.0761980012059173,0.0763022005557949,0.0752604007720856,0.07411440014838,0.0744790002703647
1997-06-04,0.0761980012059173,0.0763022005557949,0.0752604007720856,0.07411440014838,0.0744790002703647,0.0760416001081479
1997-06-05,0.0763022005557949,0.0752604007720856,0.07411440014838,0.0744790002703647,0.0760416001081479,0.0778124004602341
1997-06-06,0.0752604007720856,0.07411440014838,0.0744790002703647,0.0760416001081479,0.0778124004602341,0.0788542002439498
1997-06-09,0.07411440014838,0.0744790002703647,0.0760416001081479,0.0778124004602341,0.0788542002439498,0.0801042005419731
1997-06-10,0.0744790002703647,0.0760416001081479,0.0778124004602341,0.0788542002439498,0.0801042005419731,0.0807292014360389
1997-06-11,0.0760416001081479,0.0778124004602341,0.0788542002439498,0.0801042005419731,0.0807292014360389,0.0800000011920929
1997-06-12,0.0778124004602341,0.0788542002439498,0.0801042005419731,0.0807292014360389,0.0800000011920929,0.0788542002439421
1997-06-13,0.0788542002439498,0.0801042005419731,0.0807292014360389,0.0800000011920929,0.0788542002439421,0.078072799742214
1997-06-16,0.0801042005419731,0.0807292014360389,0.0800000011920929,0.0788542002439421,0.078072799742214,0.0777603998780198
1997-06-17,0.0807292014360389,0.0800000011920929,0.0788542002439421,0.078072799742214,0.0777603998780198,0.0768229991197579
1997-06-18,0.0800000011920929,0.0788542002439421,0.078072799742214,0.0777603998780198,0.0768229991197579,0.0762499988079045
1997-06-19,0.0788542002439421,0.078072799742214,0.0777603998780198,0.0768229991197579,0.0762499988079045,0.0755208000540772
1997-06-20,0.078072799742214,0.0777603998780198,0.0768229991197579,0.0762499988079045,0.0755208000540772,0.0755730003118528
1997-06-23,0.0777603998780198,0.0768229991197579,0.0762499988079045,0.0755208000540772,0.0755730003118528,0.0755730003118528
1997-06-24,0.0768229991197579,0.0762499988079045,0.0755208000540772,0.0755730003118528,0.0755730003118528,0.0755730003118437
1997-06-25,0.0762499988079045,0.0755208000540772,0.0755730003118528,0.0755730003118528,0.0755730003118437,0.0752084001898675
1997-06-26,0.0755208000540772,0.0755730003118528,0.0755730003118528,0.0755730003118437,0.0752084001898675,0.0756249994039457
1997-06-27,0.0755730003118528,0.0755730003118528,0.0755730003118437,0.0752084001898675,0.0756249994039457,0.0756769999861697
1997-06-30,0.0755730003118528,0.0755730003118437,0.0752084001898675,0.0756249994039457,0.0756769999861697,0.0764581993222256
1997-07-01,0.0755730003118437,0.0752084001898675,0.0756249994039457,0.0756769999861697,0.0764581993222256,0.0804685994982706
1997-07-02,0.0752084001898675,0.0756249994039457,0.0756769999861697,0.0764581993222256,0.0804685994982706,0.0855728000402528
1997-07-03,0.0756249994039457,0.0756769999861697,0.0764581993222256,0.0804685994982706,0.0855728000402528,0.0931769996881433
1997-07-07,0.0756769999861697,0.0764581993222256,0.0804685994982706,0.0855728000402528,0.0931769996881433,0.1012499988079096
1997-07-08,0.0764581993222256,0.0804685994982706,0.0855728000402528,0.0931769996881433,0.1012499988079096,0.1109895989298827
1997-07-09,0.0804685994982706,0.0855728000402528,0.0931769996881433,0.1012499988079096,0.1109895989298827,0.1147915989160492
1997-07-10,0.0855728000402528,0.0931769996881433,0.1012499988079096,0.1109895989298827,0.1147915989160492,0.1161457985639507
1997-07-11,0.0931769996881433,0.1012499988079096,0.1109895989298827,0.1147915989160492,0.1161457985639507,0.1174999997019729
1997-07-14,0.1012499988079096,0.1109895989298827,0.1147915989160492,0.1161457985639507,0.1174999997019729,0.1176042005419737
1997-07-15,0.1109895989298827,0.1147915989160492,0.1161457985639507,0.1174999997019729,0.1176042005419737,0.1141668006777692
1997-07-16,0.1147915989160492,0.1161457985639507,0.1174999997019729,0.1176042005419737,0.1141668006777692,0.1128128007054303
1997-07-17,0.1161457985639507,0.1174999997019729,0.1176042005419737,0.1141668006777692,0.1128128007054303,0.1132816001772822
1997-07-18,0.1174999997019729,0.1176042005419737,0.1141668006777692,0.1128128007054303,0.1132816001772822,0.1102607995271592
1997-07-21,0.1176042005419737,0.1141668006777692,0.1128128007054303,0.1132816001772822,0.1102607995271592,0.109843999147408
1997-07-22,0.1141668006777692,0.1128128007054303,0.1132816001772822,0.1102607995271592,0.109843999147408,0.1102605998516044
1997-07-23,0.1128128007054303,0.1132816001772822,0.1102607995271592,0.109843999147408,0.1102605998516044,0.1109896004199852
1997-07-24,0.1132816001772822,0.1102607995271592,0.109843999147408,0.1102605998516044,0.1109896004199852,0.1123958006501133
1997-07-25,0.1102607995271592,0.109843999147408,0.1102605998516044,0.1109896004199852,0.1123958006501133,0.1158332005143139
